accident,where,year,date,time,whether,state
負傷,神戸市北区,2020,513,22,晴,乾燥
負傷,神戸市北区,2020,516,12,雨,湿潤
負傷,神戸市北区,2020,517,9,晴,乾燥
負傷,神戸市北区,2020,521,22,晴,乾燥
負傷,神戸市北区,2020,519,6,雨,湿潤
負傷,神戸市北区,2020,522,10,晴,乾燥
負傷,神戸市北区,2020,522,11,晴,乾燥
負傷,神戸市北区,2020,603,14,曇,乾燥
負傷,神戸市北区,2020,603,16,曇,乾燥
負傷,神戸市北区,2020,607,16,晴,乾燥
負傷,神戸市北区,2020,608,17,晴,乾燥
負傷,神戸市北区,2020,608,17,晴,乾燥
負傷,神戸市北区,2020,608,17,晴,乾燥
負傷,神戸市北区,2020,611,7,雨,湿潤
負傷,神戸市北区,2020,611,17,雨,湿潤
負傷,神戸市北区,2020,606,10,曇,乾燥
負傷,神戸市北区,2020,616,17,晴,乾燥
負傷,神戸市北区,2020,618,9,雨,湿潤
負傷,神戸市北区,2020,618,12,雨,湿潤
負傷,神戸市北区,2020,619,7,雨,湿潤
負傷,神戸市北区,2020,619,22,曇,乾燥
負傷,神戸市北区,2020,620,8,晴,乾燥
負傷,神戸市北区,2020,620,16,晴,乾燥
負傷,神戸市北区,2020,622,0,晴,乾燥
負傷,神戸市北区,2020,624,12,晴,乾燥
負傷,神戸市北区,2020,625,13,曇,湿潤
負傷,神戸市北区,2020,627,10,晴,乾燥
負傷,神戸市北区,2020,629,15,晴,乾燥
負傷,神戸市北区,2020,705,14,曇,乾燥
負傷,神戸市北区,2020,705,15,曇,乾燥
負傷,神戸市北区,2020,707,19,雨,湿潤
負傷,神戸市北区,2020,712,17,曇,乾燥
負傷,神戸市北区,2020,707,14,雨,湿潤
負傷,神戸市北区,2020,713,19,雨,湿潤
負傷,神戸市北区,2020,715,19,晴,湿潤
負傷,神戸市北区,2020,712,4,曇,乾燥
負傷,神戸市北区,2020,717,13,曇,乾燥
負傷,神戸市北区,2020,719,8,晴,乾燥
負傷,神戸市北区,2020,719,15,晴,乾燥
負傷,神戸市北区,2020,720,14,晴,乾燥
負傷,神戸市北区,2020,711,17,雨,湿潤
負傷,神戸市北区,2020,716,8,晴,乾燥
負傷,神戸市北区,2020,721,18,晴,乾燥
負傷,神戸市北区,2020,722,10,晴,乾燥
負傷,神戸市北区,2020,724,14,雨,湿潤
負傷,神戸市北区,2020,725,10,曇,湿潤
負傷,神戸市北区,2020,726,15,雨,湿潤
負傷,神戸市北区,2020,727,10,曇,乾燥
負傷,神戸市北区,2020,727,10,曇,乾燥
負傷,神戸市北区,2020,727,16,曇,乾燥
負傷,神戸市北区,2020,728,10,晴,乾燥
負傷,神戸市北区,2020,725,10,雨,湿潤
負傷,神戸市北区,2020,715,19,曇,乾燥
負傷,神戸市北区,2020,802,15,晴,乾燥
負傷,神戸市北区,2020,803,16,晴,乾燥
負傷,神戸市北区,2020,805,11,晴,乾燥
負傷,神戸市北区,2020,805,20,晴,乾燥
負傷,神戸市北区,2020,714,8,雨,湿潤
負傷,神戸市北区,2020,805,12,晴,乾燥
負傷,神戸市北区,2020,806,14,晴,乾燥
負傷,神戸市北区,2020,806,17,晴,乾燥
負傷,神戸市北区,2020,807,10,晴,乾燥
負傷,神戸市北区,2020,801,11,晴,乾燥
負傷,神戸市北区,2020,808,6,曇,乾燥
負傷,神戸市北区,2020,809,12,晴,乾燥
負傷,神戸市北区,2020,809,13,晴,乾燥
負傷,神戸市北区,2020,812,8,晴,乾燥
負傷,神戸市北区,2020,813,14,晴,乾燥
負傷,神戸市北区,2020,814,10,晴,乾燥
負傷,神戸市北区,2020,815,10,晴,乾燥
負傷,神戸市北区,2020,815,12,晴,乾燥
負傷,神戸市北区,2020,818,8,晴,乾燥
負傷,神戸市北区,2020,818,12,晴,乾燥
負傷,神戸市北区,2020,818,15,晴,乾燥
負傷,神戸市北区,2020,819,17,晴,乾燥
負傷,神戸市北区,2020,821,18,雨,湿潤
負傷,神戸市北区,2020,822,8,晴,乾燥
負傷,神戸市北区,2020,823,11,晴,乾燥
負傷,神戸市北区,2020,823,13,晴,乾燥
負傷,神戸市北区,2020,824,7,晴,乾燥
負傷,神戸市北区,2020,825,19,晴,乾燥
負傷,神戸市北区,2020,803,12,晴,乾燥
負傷,神戸市北区,2020,826,19,晴,乾燥
負傷,神戸市北区,2020,826,18,晴,乾燥
負傷,神戸市北区,2020,826,17,晴,乾燥
負傷,神戸市北区,2020,829,15,晴,乾燥
負傷,神戸市北区,2020,829,17,晴,乾燥
負傷,神戸市北区,2020,829,17,晴,乾燥
負傷,神戸市北区,2020,814,14,晴,乾燥
負傷,神戸市北区,2020,823,19,晴,乾燥
負傷,神戸市北区,2020,906,11,晴,乾燥
負傷,神戸市北区,2020,907,7,曇,乾燥
負傷,神戸市北区,2020,903,7,晴,乾燥
負傷,神戸市北区,2020,909,11,雨,湿潤
負傷,神戸市北区,2020,909,19,曇,乾燥
負傷,神戸市北区,2020,910,19,晴,乾燥
負傷,神戸市北区,2020,911,13,雨,湿潤
負傷,神戸市北区,2020,909,15,曇,乾燥
負傷,神戸市北区,2020,912,15,晴,乾燥
負傷,神戸市北区,2020,914,13,晴,乾燥
負傷,神戸市北区,2020,914,18,晴,乾燥
負傷,神戸市北区,2020,915,15,晴,乾燥
負傷,神戸市北区,2020,918,5,曇,乾燥
負傷,神戸市北区,2020,919,12,晴,乾燥
負傷,神戸市北区,2020,919,23,晴,乾燥
負傷,神戸市北区,2020,920,10,晴,乾燥
負傷,神戸市北区,2020,921,12,晴,乾燥
負傷,神戸市北区,2020,921,18,晴,乾燥
負傷,神戸市北区,2020,925,7,雨,湿潤
負傷,神戸市北区,2020,927,11,晴,乾燥
負傷,神戸市北区,2020,930,13,晴,乾燥
負傷,神戸市北区,2020,930,19,晴,乾燥
負傷,神戸市北区,2020,921,8,晴,乾燥
負傷,神戸市北区,2020,1001,14,晴,乾燥
負傷,神戸市北区,2020,1005,16,晴,乾燥
負傷,神戸市北区,2020,1008,7,雨,湿潤
負傷,神戸市北区,2020,1008,12,雨,湿潤
負傷,神戸市北区,2020,1008,17,雨,湿潤
負傷,神戸市北区,2020,1008,17,雨,湿潤
負傷,神戸市北区,2020,1009,17,雨,湿潤
負傷,神戸市北区,2020,1001,13,晴,乾燥
負傷,神戸市北区,2020,1007,13,雨,湿潤
負傷,神戸市北区,2020,1011,17,晴,乾燥
負傷,神戸市北区,2020,1011,20,晴,乾燥
負傷,神戸市北区,2020,1014,11,晴,乾燥
負傷,神戸市北区,2020,1015,16,晴,乾燥
負傷,神戸市北区,2020,1018,13,晴,乾燥
負傷,神戸市北区,2020,1019,11,曇,乾燥
負傷,神戸市北区,2020,1024,16,晴,乾燥
負傷,神戸市北区,2020,1025,10,晴,乾燥
負傷,神戸市北区,2020,1025,9,晴,乾燥
負傷,神戸市北区,2020,1021,18,晴,乾燥
負傷,神戸市北区,2020,1026,10,晴,乾燥
負傷,神戸市北区,2020,1026,13,晴,乾燥
負傷,神戸市北区,2020,1026,15,晴,乾燥
負傷,神戸市北区,2020,1027,12,晴,乾燥
負傷,神戸市北区,2020,1102,5,雨,湿潤
負傷,神戸市北区,2020,1103,13,晴,乾燥
負傷,神戸市北区,2020,1104,13,晴,乾燥
負傷,神戸市北区,2020,1104,13,晴,乾燥
負傷,神戸市北区,2020,1104,18,晴,乾燥
負傷,神戸市北区,2020,1107,14,雨,湿潤
負傷,神戸市北区,2020,1023,18,晴,乾燥
負傷,神戸市北区,2020,1008,18,雨,湿潤
負傷,神戸市北区,2020,1108,18,晴,乾燥
負傷,神戸市北区,2020,1110,7,晴,乾燥
負傷,神戸市北区,2020,1112,15,晴,乾燥
負傷,神戸市北区,2020,1113,14,曇,乾燥
負傷,神戸市北区,2020,1113,19,晴,乾燥
負傷,神戸市北区,2020,1114,14,晴,乾燥
負傷,神戸市北区,2020,1114,18,晴,乾燥
負傷,神戸市北区,2020,1115,14,晴,乾燥
負傷,神戸市北区,2020,1116,8,晴,乾燥
負傷,神戸市北区,2020,1116,7,晴,乾燥
負傷,神戸市北区,2020,1116,16,晴,乾燥
負傷,神戸市北区,2020,1116,16,晴,乾燥
負傷,神戸市北区,2020,1117,8,晴,乾燥
負傷,神戸市北区,2020,1110,7,晴,乾燥
負傷,神戸市北区,2020,1111,18,晴,乾燥
負傷,神戸市北区,2020,1102,7,晴,乾燥
負傷,神戸市北区,2020,1120,3,雨,湿潤
負傷,神戸市北区,2020,1027,12,晴,乾燥
負傷,神戸市北区,2020,1122,17,雨,湿潤
負傷,神戸市北区,2020,1126,10,晴,乾燥
負傷,神戸市北区,2020,1126,11,晴,乾燥
負傷,神戸市北区,2020,1126,21,晴,乾燥
負傷,神戸市北区,2020,1127,16,晴,乾燥
負傷,神戸市北区,2020,1124,15,晴,乾燥
負傷,神戸市北区,2020,1128,17,晴,乾燥
負傷,神戸市北区,2020,1125,16,晴,乾燥
負傷,神戸市北区,2020,1130,18,晴,乾燥
負傷,神戸市北区,2020,1201,18,晴,乾燥
負傷,神戸市北区,2020,1203,9,晴,乾燥
負傷,神戸市北区,2020,1204,8,晴,乾燥
負傷,神戸市北区,2020,1205,15,晴,乾燥
負傷,神戸市北区,2020,1206,14,晴,乾燥
負傷,神戸市北区,2020,1206,19,晴,乾燥
負傷,神戸市北区,2020,1208,9,晴,乾燥
負傷,神戸市北区,2020,1129,14,晴,乾燥
負傷,神戸市北区,2020,1208,15,晴,乾燥
負傷,神戸市北区,2020,1209,10,晴,乾燥
負傷,神戸市北区,2020,1204,18,晴,乾燥
負傷,神戸市北区,2020,1210,7,晴,乾燥
負傷,神戸市北区,2020,1212,20,晴,乾燥
負傷,神戸市北区,2020,1216,13,晴,乾燥
負傷,神戸市北区,2020,1217,9,晴,乾燥
負傷,神戸市北区,2020,1217,8,晴,乾燥
負傷,神戸市北区,2020,1218,19,晴,乾燥
負傷,神戸市北区,2020,1220,9,晴,乾燥
負傷,神戸市北区,2020,1211,18,晴,乾燥
負傷,神戸市北区,2020,1221,11,晴,乾燥
負傷,神戸市北区,2020,1222,9,晴,乾燥
負傷,神戸市北区,2020,1222,12,晴,乾燥
負傷,神戸市北区,2020,1223,5,晴,乾燥
負傷,神戸市北区,2020,1224,14,雨,湿潤
負傷,神戸市北区,2020,1224,18,曇,湿潤
負傷,神戸市北区,2020,1227,23,雨,湿潤
負傷,神戸市北区,2020,1229,14,晴,乾燥
負傷,神戸市北区,2020,1231,9,晴,凍結 
負傷,神戸市長田区,2020,102,15,晴,乾燥
負傷,神戸市長田区,2020,123,9,曇,乾燥
負傷,神戸市長田区,2020,306,15,晴,乾燥
負傷,神戸市長田区,2020,310,8,雨,湿潤
負傷,神戸市長田区,2020,327,18,雨,湿潤
負傷,神戸市長田区,2020,618,12,雨,湿潤
負傷,神戸市長田区,2020,808,10,晴,乾燥
負傷,神戸市長田区,2020,915,19,晴,乾燥
負傷,神戸市長田区,2020,925,16,雨,湿潤
負傷,神戸市長田区,2020,1023,13,晴,乾燥
負傷,神戸市長田区,2020,1225,11,晴,乾燥
負傷,神戸市長田区,2020,102,12,晴,乾燥
負傷,神戸市長田区,2020,103,8,晴,乾燥
負傷,神戸市長田区,2020,104,18,晴,乾燥
負傷,神戸市長田区,2020,106,12,曇,乾燥
負傷,神戸市長田区,2020,108,6,雨,湿潤
負傷,神戸市長田区,2020,109,8,晴,乾燥
負傷,神戸市長田区,2020,110,14,晴,乾燥
負傷,神戸市長田区,2020,111,12,晴,乾燥
負傷,神戸市長田区,2020,113,16,晴,乾燥
負傷,神戸市長田区,2020,114,15,曇,乾燥
負傷,神戸市長田区,2020,115,7,曇,乾燥
負傷,神戸市長田区,2020,118,10,晴,乾燥
負傷,神戸市長田区,2020,120,10,曇,乾燥
負傷,神戸市長田区,2020,120,16,曇,乾燥
負傷,神戸市長田区,2020,121,8,晴,乾燥
負傷,神戸市長田区,2020,121,12,晴,乾燥
負傷,神戸市長田区,2020,121,19,晴,乾燥
負傷,神戸市長田区,2020,122,8,晴,乾燥
負傷,神戸市長田区,2020,125,13,曇,乾燥
負傷,神戸市長田区,2020,120,21,晴,乾燥
負傷,神戸市長田区,2020,128,8,曇,湿潤
負傷,神戸市長田区,2020,128,8,晴,乾燥
負傷,神戸市長田区,2020,129,7,晴,乾燥
負傷,神戸市長田区,2020,131,7,晴,乾燥
負傷,神戸市長田区,2020,201,8,晴,乾燥
負傷,神戸市長田区,2020,201,22,晴,乾燥
負傷,神戸市長田区,2020,203,7,晴,乾燥
負傷,神戸市長田区,2020,203,18,晴,乾燥
負傷,神戸市長田区,2020,203,22,晴,乾燥
負傷,神戸市長田区,2020,204,12,晴,乾燥
負傷,神戸市長田区,2020,204,16,晴,乾燥
負傷,神戸市長田区,2020,204,18,晴,乾燥
負傷,神戸市長田区,2020,108,14,晴,乾燥
負傷,神戸市長田区,2020,206,4,晴,乾燥
負傷,神戸市長田区,2020,207,7,曇,乾燥
負傷,神戸市長田区,2020,207,18,晴,乾燥
負傷,神戸市長田区,2020,210,11,晴,乾燥
負傷,神戸市長田区,2020,210,14,曇,乾燥
負傷,神戸市長田区,2020,211,8,晴,乾燥
負傷,神戸市長田区,2020,212,5,曇,乾燥
負傷,神戸市長田区,2020,213,6,曇,湿潤
負傷,神戸市長田区,2020,213,17,晴,乾燥
負傷,神戸市長田区,2020,214,13,曇,湿潤
負傷,神戸市長田区,2020,215,18,曇,乾燥
負傷,神戸市長田区,2020,217,7,晴,乾燥
負傷,神戸市長田区,2020,219,23,晴,乾燥
負傷,神戸市長田区,2020,213,19,晴,乾燥
負傷,神戸市長田区,2020,221,11,晴,乾燥
負傷,神戸市長田区,2020,221,8,晴,乾燥
負傷,神戸市長田区,2020,222,9,雨,湿潤
負傷,神戸市長田区,2020,222,15,曇,湿潤
負傷,神戸市長田区,2020,222,16,晴,乾燥
負傷,神戸市長田区,2020,225,6,曇,乾燥
負傷,神戸市長田区,2020,225,15,曇,乾燥
負傷,神戸市長田区,2020,225,16,曇,乾燥
負傷,神戸市長田区,2020,225,17,曇,乾燥
負傷,神戸市長田区,2020,227,8,晴,乾燥
負傷,神戸市長田区,2020,227,10,晴,乾燥
負傷,神戸市長田区,2020,227,18,晴,乾燥
負傷,神戸市長田区,2020,228,17,晴,乾燥
負傷,神戸市長田区,2020,229,13,雨,湿潤
負傷,神戸市長田区,2020,301,14,晴,乾燥
負傷,神戸市長田区,2020,227,11,晴,乾燥
負傷,神戸市長田区,2020,304,14,雨,湿潤
負傷,神戸市長田区,2020,305,7,晴,乾燥
負傷,神戸市長田区,2020,305,12,晴,乾燥
負傷,神戸市長田区,2020,229,8,雨,湿潤
負傷,神戸市長田区,2020,306,20,晴,乾燥
負傷,神戸市長田区,2020,310,12,曇,湿潤
負傷,神戸市長田区,2020,310,12,雨,湿潤
負傷,神戸市長田区,2020,310,5,雨,湿潤
負傷,神戸市長田区,2020,311,17,晴,乾燥
負傷,神戸市長田区,2020,314,10,雨,湿潤
負傷,神戸市長田区,2020,316,17,晴,乾燥
負傷,神戸市長田区,2020,317,1,晴,乾燥
負傷,神戸市長田区,2020,317,18,晴,乾燥
負傷,神戸市長田区,2020,318,21,晴,乾燥
負傷,神戸市長田区,2020,308,4,雨,湿潤
負傷,神戸市長田区,2020,315,2,晴,乾燥
負傷,神戸市長田区,2020,320,19,晴,乾燥
負傷,神戸市長田区,2020,322,19,晴,乾燥
負傷,神戸市長田区,2020,323,10,晴,乾燥
負傷,神戸市長田区,2020,327,1,雨,凍結 
負傷,神戸市長田区,2020,327,13,曇,湿潤
負傷,神戸市長田区,2020,327,19,曇,湿潤
負傷,神戸市長田区,2020,328,15,雨,湿潤
負傷,神戸市長田区,2020,328,19,雨,湿潤
負傷,神戸市長田区,2020,331,7,曇,乾燥
負傷,神戸市長田区,2020,401,12,雨,湿潤
負傷,神戸市長田区,2020,401,14,雨,湿潤
負傷,神戸市長田区,2020,402,11,曇,乾燥
負傷,神戸市長田区,2020,325,14,晴,乾燥
負傷,神戸市長田区,2020,402,13,曇,乾燥
負傷,神戸市長田区,2020,406,16,晴,乾燥
負傷,神戸市長田区,2020,406,19,晴,乾燥
負傷,神戸市長田区,2020,405,14,晴,乾燥
負傷,神戸市長田区,2020,407,9,晴,乾燥
負傷,神戸市長田区,2020,403,17,晴,乾燥
負傷,神戸市長田区,2020,409,14,晴,乾燥
負傷,神戸市長田区,2020,416,13,晴,乾燥
負傷,神戸市長田区,2020,418,11,雨,湿潤
負傷,神戸市長田区,2020,419,11,晴,乾燥
負傷,神戸市長田区,2020,421,8,曇,乾燥
負傷,神戸市長田区,2020,417,18,曇,乾燥
負傷,神戸市長田区,2020,423,19,晴,乾燥
負傷,神戸市長田区,2020,424,17,晴,乾燥
負傷,神戸市長田区,2020,427,7,晴,乾燥
負傷,神戸市長田区,2020,427,11,晴,乾燥
負傷,神戸市長田区,2020,427,12,晴,乾燥
負傷,神戸市長田区,2020,427,15,晴,乾燥
負傷,神戸市長田区,2020,429,17,晴,乾燥
負傷,神戸市長田区,2020,430,10,晴,乾燥
負傷,神戸市長田区,2020,430,12,晴,乾燥
負傷,神戸市長田区,2020,506,8,曇,乾燥
負傷,神戸市長田区,2020,506,11,曇,乾燥
負傷,神戸市長田区,2020,506,19,曇,乾燥
負傷,神戸市長田区,2020,508,12,晴,乾燥
負傷,神戸市長田区,2020,512,12,晴,乾燥
負傷,神戸市長田区,2020,514,18,晴,乾燥
負傷,神戸市長田区,2020,515,19,雨,湿潤
負傷,神戸市長田区,2020,516,10,雨,湿潤
負傷,神戸市長田区,2020,516,10,雨,湿潤
負傷,神戸市長田区,2020,517,0,曇,湿潤
負傷,神戸市長田区,2020,518,20,雨,湿潤
負傷,神戸市長田区,2020,517,18,晴,乾燥
負傷,神戸市長田区,2020,520,10,晴,乾燥
負傷,神戸市長田区,2020,521,7,晴,乾燥
負傷,神戸市長田区,2020,523,8,晴,乾燥
負傷,神戸市長田区,2020,524,18,晴,乾燥
負傷,神戸市長田区,2020,526,17,雨,湿潤
負傷,神戸市長田区,2020,526,19,雨,湿潤
負傷,神戸市長田区,2020,527,6,晴,乾燥
負傷,神戸市長田区,2020,528,17,晴,乾燥
負傷,神戸市長田区,2020,530,0,晴,乾燥
負傷,神戸市長田区,2020,530,12,晴,乾燥
負傷,神戸市長田区,2020,523,10,晴,乾燥
負傷,神戸市長田区,2020,601,12,晴,乾燥
負傷,神戸市長田区,2020,516,18,雨,湿潤
負傷,神戸市長田区,2020,602,14,晴,乾燥
負傷,神戸市長田区,2020,603,6,晴,乾燥
負傷,神戸市長田区,2020,602,10,晴,乾燥
負傷,神戸市長田区,2020,604,7,晴,乾燥
負傷,神戸市長田区,2020,602,11,晴,乾燥
負傷,神戸市長田区,2020,606,16,霧,乾燥
負傷,神戸市長田区,2020,606,21,曇,乾燥
負傷,神戸市長田区,2020,607,0,曇,乾燥
負傷,神戸市長田区,2020,607,12,晴,乾燥
負傷,神戸市長田区,2020,607,14,晴,乾燥
負傷,神戸市長田区,2020,608,8,晴,乾燥
負傷,神戸市長田区,2020,608,14,晴,乾燥
負傷,神戸市長田区,2020,608,17,晴,乾燥
負傷,神戸市長田区,2020,608,20,晴,乾燥
負傷,神戸市長田区,2020,610,8,曇,乾燥
負傷,神戸市長田区,2020,530,9,晴,乾燥
負傷,神戸市長田区,2020,612,7,曇,湿潤
負傷,神戸市長田区,2020,614,8,曇,湿潤
負傷,神戸市長田区,2020,614,21,曇,湿潤
負傷,神戸市長田区,2020,615,8,曇,乾燥
負傷,神戸市長田区,2020,615,8,晴,乾燥
負傷,神戸市長田区,2020,615,10,晴,乾燥
負傷,神戸市長田区,2020,615,18,晴,乾燥
負傷,神戸市長田区,2020,618,22,雨,湿潤
負傷,神戸市長田区,2020,611,18,雨,湿潤
負傷,神戸市長田区,2020,622,9,曇,乾燥
負傷,神戸市長田区,2020,623,7,晴,乾燥
負傷,神戸市長田区,2020,626,8,曇,乾燥
負傷,神戸市長田区,2020,626,21,晴,乾燥
負傷,神戸市長田区,2020,628,9,雨,湿潤
負傷,神戸市長田区,2020,629,6,晴,乾燥
負傷,神戸市長田区,2020,629,12,晴,乾燥
負傷,神戸市長田区,2020,629,13,晴,乾燥
負傷,神戸市長田区,2020,623,9,晴,乾燥
負傷,神戸市長田区,2020,701,16,晴,乾燥
負傷,神戸市長田区,2020,703,8,晴,乾燥
負傷,神戸市長田区,2020,703,21,雨,湿潤
負傷,神戸市長田区,2020,704,17,晴,乾燥
負傷,神戸市長田区,2020,705,12,晴,乾燥
負傷,神戸市長田区,2020,706,15,雨,湿潤
負傷,神戸市長田区,2020,706,20,雨,湿潤
負傷,神戸市長田区,2020,707,8,雨,湿潤
負傷,神戸市長田区,2020,708,8,晴,乾燥
負傷,神戸市長田区,2020,709,6,曇,乾燥
負傷,神戸市長田区,2020,709,17,曇,乾燥
負傷,神戸市長田区,2020,615,10,晴,乾燥
負傷,神戸市長田区,2020,710,7,雨,湿潤
負傷,神戸市長田区,2020,710,12,雨,湿潤
負傷,神戸市長田区,2020,710,13,雨,湿潤
負傷,神戸市長田区,2020,710,14,曇,湿潤
負傷,神戸市長田区,2020,711,2,雨,湿潤
負傷,神戸市長田区,2020,713,18,雨,湿潤
負傷,神戸市長田区,2020,715,9,曇,乾燥
負傷,神戸市長田区,2020,716,5,晴,乾燥
負傷,神戸市長田区,2020,706,19,雨,湿潤
負傷,神戸市長田区,2020,718,8,晴,乾燥
負傷,神戸市長田区,2020,718,16,晴,乾燥
負傷,神戸市長田区,2020,719,10,晴,乾燥
負傷,神戸市長田区,2020,720,7,晴,乾燥
負傷,神戸市長田区,2020,720,12,晴,乾燥
負傷,神戸市長田区,2020,722,15,晴,乾燥
負傷,神戸市長田区,2020,725,17,曇,湿潤
負傷,神戸市長田区,2020,727,13,曇,乾燥
負傷,神戸市長田区,2020,728,16,曇,湿潤
負傷,神戸市長田区,2020,728,18,曇,乾燥
負傷,神戸市長田区,2020,730,8,晴,乾燥
負傷,神戸市長田区,2020,731,14,晴,乾燥
負傷,神戸市長田区,2020,731,17,晴,乾燥
負傷,神戸市長田区,2020,801,9,晴,乾燥
負傷,神戸市長田区,2020,803,12,晴,乾燥
負傷,神戸市長田区,2020,804,12,晴,乾燥
負傷,神戸市長田区,2020,805,8,晴,乾燥
負傷,神戸市長田区,2020,805,10,晴,乾燥
負傷,神戸市長田区,2020,806,8,晴,乾燥
負傷,神戸市長田区,2020,807,9,晴,乾燥
負傷,神戸市長田区,2020,807,16,晴,乾燥
負傷,神戸市長田区,2020,803,22,晴,乾燥
負傷,神戸市長田区,2020,809,13,晴,乾燥
負傷,神戸市長田区,2020,811,13,晴,乾燥
負傷,神戸市長田区,2020,811,14,晴,乾燥
負傷,神戸市長田区,2020,812,4,晴,乾燥
負傷,神戸市長田区,2020,812,7,晴,乾燥
負傷,神戸市長田区,2020,812,11,晴,乾燥
負傷,神戸市長田区,2020,812,15,晴,乾燥
負傷,神戸市長田区,2020,813,12,晴,乾燥
負傷,神戸市長田区,2020,813,9,晴,乾燥
負傷,神戸市長田区,2020,813,14,晴,乾燥
負傷,神戸市長田区,2020,726,16,曇,湿潤
負傷,神戸市長田区,2020,814,17,晴,乾燥
負傷,神戸市長田区,2020,817,12,晴,乾燥
負傷,神戸市長田区,2020,818,11,晴,乾燥
負傷,神戸市長田区,2020,818,14,晴,乾燥
負傷,神戸市長田区,2020,819,8,晴,乾燥
負傷,神戸市長田区,2020,819,12,晴,乾燥
負傷,神戸市長田区,2020,819,14,晴,乾燥
負傷,神戸市長田区,2020,821,12,晴,乾燥
負傷,神戸市長田区,2020,823,12,晴,乾燥
負傷,神戸市長田区,2020,824,7,晴,乾燥
負傷,神戸市長田区,2020,824,12,晴,乾燥
負傷,神戸市長田区,2020,824,14,晴,乾燥
負傷,神戸市長田区,2020,825,8,晴,乾燥
負傷,神戸市長田区,2020,825,17,晴,乾燥
負傷,神戸市長田区,2020,826,16,晴,乾燥
負傷,神戸市長田区,2020,722,11,曇,乾燥
負傷,神戸市長田区,2020,827,17,曇,乾燥
負傷,神戸市長田区,2020,827,19,曇,乾燥
負傷,神戸市長田区,2020,830,14,晴,乾燥
負傷,神戸市長田区,2020,831,4,晴,乾燥
負傷,神戸市長田区,2020,831,15,晴,乾燥
負傷,神戸市長田区,2020,831,18,晴,乾燥
負傷,神戸市長田区,2020,831,18,晴,乾燥
負傷,神戸市長田区,2020,903,8,曇,乾燥
負傷,神戸市長田区,2020,903,17,晴,乾燥
負傷,神戸市長田区,2020,904,8,雨,湿潤
負傷,神戸市長田区,2020,904,10,曇,乾燥
負傷,神戸市長田区,2020,829,8,晴,乾燥
負傷,神戸市長田区,2020,905,9,晴,乾燥
負傷,神戸市長田区,2020,905,16,曇,乾燥
負傷,神戸市長田区,2020,909,13,雨,湿潤
負傷,神戸市長田区,2020,909,14,曇,乾燥
負傷,神戸市長田区,2020,910,7,曇,湿潤
負傷,神戸市長田区,2020,910,9,曇,乾燥
負傷,神戸市長田区,2020,910,19,曇,乾燥
負傷,神戸市長田区,2020,911,5,晴,乾燥
負傷,神戸市長田区,2020,911,13,曇,乾燥
負傷,神戸市長田区,2020,911,21,曇,乾燥
負傷,神戸市長田区,2020,913,11,晴,乾燥
負傷,神戸市長田区,2020,915,15,晴,乾燥
負傷,神戸市長田区,2020,915,16,晴,乾燥
負傷,神戸市長田区,2020,915,19,晴,乾燥
負傷,神戸市長田区,2020,916,9,晴,乾燥
負傷,神戸市長田区,2020,910,12,雨,湿潤
負傷,神戸市長田区,2020,918,9,雨,湿潤
負傷,神戸市長田区,2020,920,12,曇,乾燥
負傷,神戸市長田区,2020,923,11,晴,乾燥
負傷,神戸市長田区,2020,924,6,曇,乾燥
負傷,神戸市長田区,2020,918,11,雨,湿潤
負傷,神戸市長田区,2020,925,17,曇,湿潤
負傷,神戸市長田区,2020,926,11,曇,乾燥
負傷,神戸市長田区,2020,926,23,晴,乾燥
負傷,神戸市長田区,2020,916,7,晴,乾燥
負傷,神戸市長田区,2020,930,8,晴,乾燥
負傷,神戸市長田区,2020,1002,9,晴,乾燥
負傷,神戸市長田区,2020,1002,20,晴,乾燥
負傷,神戸市長田区,2020,929,20,晴,乾燥
負傷,神戸市長田区,2020,1004,3,晴,乾燥
負傷,神戸市長田区,2020,1004,18,晴,乾燥
負傷,神戸市長田区,2020,1005,0,晴,乾燥
負傷,神戸市長田区,2020,1005,10,晴,乾燥
負傷,神戸市長田区,2020,1006,16,晴,乾燥
負傷,神戸市長田区,2020,1003,10,晴,乾燥
負傷,神戸市長田区,2020,1007,17,曇,乾燥
負傷,神戸市長田区,2020,1008,6,雨,湿潤
負傷,神戸市長田区,2020,1008,9,雨,湿潤
負傷,神戸市長田区,2020,1009,8,雨,湿潤
負傷,神戸市長田区,2020,1009,12,雨,湿潤
負傷,神戸市長田区,2020,1009,19,雨,湿潤
負傷,神戸市長田区,2020,928,11,晴,乾燥
負傷,神戸市長田区,2020,1005,7,雨,湿潤
負傷,神戸市長田区,2020,1011,19,晴,乾燥
負傷,神戸市長田区,2020,1013,17,晴,乾燥
負傷,神戸市長田区,2020,1014,16,晴,乾燥
負傷,神戸市長田区,2020,1015,9,晴,乾燥
負傷,神戸市長田区,2020,1015,16,晴,乾燥
負傷,神戸市長田区,2020,1015,19,晴,乾燥
負傷,神戸市長田区,2020,1016,9,晴,乾燥
負傷,神戸市長田区,2020,1016,15,曇,乾燥
負傷,神戸市長田区,2020,1016,19,曇,乾燥
負傷,神戸市長田区,2020,1017,13,雨,湿潤
負傷,神戸市長田区,2020,1017,15,雨,湿潤
負傷,神戸市長田区,2020,1011,11,晴,乾燥
負傷,神戸市長田区,2020,1018,12,晴,乾燥
