accident,where,date,time,whether,state
負傷,神戸市西区,2017/11/13,6,晴,湿潤
負傷,神戸市西区,2017/11/13,11,晴,乾燥
負傷,神戸市西区,2017/11/13,17,晴,乾燥
負傷,神戸市西区,2017/11/13,17,晴,乾燥
負傷,神戸市西区,2017/11/13,16,晴,乾燥
負傷,神戸市西区,2017/11/13,22,晴,乾燥
負傷,神戸市西区,2017/11/14,8,雨,湿潤
負傷,神戸市西区,2017/11/14,17,曇,湿潤
負傷,神戸市西区,2017/11/14,19,曇,湿潤
負傷,神戸市西区,2017/11/14,17,曇,湿潤
負傷,神戸市西区,2017/11/14,19,曇,湿潤
負傷,神戸市西区,2017/11/11,12,曇,乾燥
負傷,神戸市西区,2017/11/15,8,晴,乾燥
負傷,神戸市西区,2017/11/16,9,晴,乾燥
負傷,神戸市西区,2017/11/11,17,晴,乾燥
負傷,神戸市西区,2017/11/16,17,晴,乾燥
負傷,神戸市西区,2017/11/16,19,晴,乾燥
負傷,神戸市西区,2017/11/13,19,晴,乾燥
負傷,神戸市西区,2017/11/17,7,晴,乾燥
負傷,神戸市西区,2017/11/16,15,晴,乾燥
負傷,神戸市西区,2017/11/17,15,晴,乾燥
負傷,神戸市西区,2017/11/14,4,雨,湿潤
負傷,神戸市西区,2017/11/18,12,曇,乾燥
負傷,神戸市西区,2017/11/19,9,晴,乾燥
負傷,神戸市西区,2017/11/19,8,晴,乾燥
負傷,神戸市西区,2017/11/19,7,晴,乾燥
負傷,神戸市西区,2017/11/20,9,曇,乾燥
負傷,神戸市西区,2017/11/20,8,晴,乾燥
負傷,神戸市西区,2017/11/20,9,曇,乾燥
負傷,神戸市西区,2017/11/21,7,晴,乾燥
負傷,神戸市西区,2017/11/21,12,晴,乾燥
負傷,神戸市西区,2017/11/21,18,晴,乾燥
負傷,神戸市西区,2017/11/21,19,晴,乾燥
負傷,神戸市西区,2017/11/21,18,晴,乾燥
負傷,神戸市西区,2017/11/22,7,晴,乾燥
負傷,神戸市西区,2017/11/22,14,曇,乾燥
負傷,神戸市西区,2017/11/22,17,雨,湿潤
負傷,神戸市西区,2017/11/22,18,雨,湿潤
負傷,神戸市西区,2017/11/22,19,雨,湿潤
負傷,神戸市西区,2017/11/22,17,雨,湿潤
負傷,神戸市西区,2017/11/18,18,晴,乾燥
負傷,神戸市西区,2017/11/23,5,曇,乾燥
負傷,神戸市西区,2017/11/23,11,晴,乾燥
負傷,神戸市西区,2017/11/23,11,晴,乾燥
負傷,神戸市西区,2017/11/23,15,晴,乾燥
負傷,神戸市西区,2017/11/23,17,晴,乾燥
負傷,神戸市西区,2017/11/23,18,晴,乾燥
負傷,神戸市西区,2017/11/24,6,晴,乾燥
負傷,神戸市西区,2017/11/24,15,晴,乾燥
負傷,神戸市西区,2017/11/24,18,晴,乾燥
負傷,神戸市西区,2017/11/24,18,晴,乾燥
負傷,神戸市西区,2017/11/24,17,晴,乾燥
負傷,神戸市西区,2017/11/25,6,晴,乾燥
負傷,神戸市西区,2017/11/25,17,晴,乾燥
負傷,神戸市西区,2017/11/26,17,晴,乾燥
負傷,神戸市西区,2017/11/26,15,曇,乾燥
負傷,神戸市西区,2017/11/27,8,雨,湿潤
負傷,神戸市西区,2017/11/27,8,晴,乾燥
負傷,神戸市西区,2017/11/27,16,晴,乾燥
負傷,神戸市西区,2017/11/28,6,曇,乾燥
負傷,神戸市西区,2017/11/28,14,晴,乾燥
負傷,神戸市西区,2017/11/28,20,曇,乾燥
負傷,神戸市西区,2017/11/17,8,晴,乾燥
負傷,神戸市西区,2017/11/29,8,雨,湿潤
負傷,神戸市西区,2017/11/29,18,曇,湿潤
負傷,神戸市西区,2017/11/29,18,雨,湿潤
負傷,神戸市西区,2017/11/29,6,曇,湿潤
負傷,神戸市西区,2017/10/19,13,曇,乾燥
負傷,神戸市西区,2017/11/30,19,晴,乾燥
負傷,神戸市西区,2017/11/30,18,曇,乾燥
負傷,神戸市西区,2017/11/30,19,曇,乾燥
負傷,神戸市西区,2017/12/1,8,晴,乾燥
負傷,神戸市西区,2017/12/2,11,晴,乾燥
負傷,神戸市西区,2017/12/1,23,晴,乾燥
負傷,神戸市西区,2017/12/2,15,晴,乾燥
負傷,神戸市西区,2017/12/3,14,晴,乾燥
負傷,神戸市西区,2017/12/4,7,晴,乾燥
負傷,神戸市西区,2017/12/4,7,曇,乾燥
負傷,神戸市西区,2017/12/5,7,晴,乾燥
負傷,神戸市西区,2017/12/5,12,曇,乾燥
負傷,神戸市西区,2017/12/5,12,晴,乾燥
死亡,神戸市西区,2017/12/5,17,晴,乾燥
負傷,神戸市西区,2017/12/6,7,晴,乾燥
負傷,神戸市西区,2017/12/6,7,晴,乾燥
負傷,神戸市西区,2017/12/2,12,晴,乾燥
負傷,神戸市西区,2017/12/6,15,晴,乾燥
負傷,神戸市西区,2017/12/7,6,晴,乾燥
負傷,神戸市西区,2017/12/7,7,晴,乾燥
負傷,神戸市西区,2017/12/7,10,晴,乾燥
負傷,神戸市西区,2017/12/7,17,晴,乾燥
負傷,神戸市西区,2017/12/7,17,晴,乾燥
負傷,神戸市西区,2017/12/7,19,曇,乾燥
負傷,神戸市西区,2017/12/8,8,曇,乾燥
負傷,神戸市西区,2017/12/9,12,曇,乾燥
負傷,神戸市西区,2017/12/9,21,晴,乾燥
負傷,神戸市西区,2017/12/10,6,晴,乾燥
負傷,神戸市西区,2017/12/10,17,晴,乾燥
負傷,神戸市西区,2017/12/10,16,曇,乾燥
負傷,神戸市西区,2017/12/10,17,曇,乾燥
負傷,神戸市西区,2017/12/11,8,曇,乾燥
負傷,神戸市西区,2017/12/11,9,晴,乾燥
負傷,神戸市西区,2017/12/11,10,晴,乾燥
負傷,神戸市西区,2017/12/11,18,晴,乾燥
負傷,神戸市西区,2017/12/12,10,晴,乾燥
負傷,神戸市西区,2017/12/11,17,晴,乾燥
負傷,神戸市西区,2017/12/1,17,晴,乾燥
負傷,神戸市西区,2017/12/13,12,晴,乾燥
負傷,神戸市西区,2017/12/13,18,晴,乾燥
負傷,神戸市西区,2017/12/14,7,晴,乾燥
負傷,神戸市西区,2017/11/9,20,晴,乾燥
負傷,神戸市西区,2017/11/27,8,晴,乾燥
負傷,神戸市西区,2017/12/14,12,晴,乾燥
負傷,神戸市西区,2017/12/14,14,晴,乾燥
負傷,神戸市西区,2017/12/14,16,晴,乾燥
負傷,神戸市西区,2017/12/15,6,晴,乾燥
負傷,神戸市西区,2017/12/15,9,晴,乾燥
負傷,神戸市西区,2017/12/15,22,曇,乾燥
負傷,神戸市西区,2017/12/15,9,晴,乾燥
負傷,神戸市西区,2017/12/15,18,晴,乾燥
負傷,神戸市西区,2017/12/16,8,曇,乾燥
負傷,神戸市西区,2017/12/15,17,晴,乾燥
負傷,神戸市西区,2017/12/15,13,晴,乾燥
負傷,神戸市西区,2017/12/15,11,晴,乾燥
負傷,神戸市西区,2017/12/4,13,曇,乾燥
負傷,神戸市西区,2017/11/22,18,雨,湿潤
負傷,神戸市西区,2017/12/18,7,晴,乾燥
負傷,神戸市西区,2017/12/18,7,晴,乾燥
負傷,神戸市西区,2017/12/18,13,晴,乾燥
負傷,神戸市西区,2017/12/18,9,晴,乾燥
負傷,神戸市西区,2017/12/18,14,晴,乾燥
負傷,神戸市西区,2017/12/9,14,晴,乾燥
負傷,神戸市西区,2017/12/18,19,晴,乾燥
負傷,神戸市西区,2017/12/14,9,晴,乾燥
負傷,神戸市西区,2017/12/19,7,曇,乾燥
負傷,神戸市西区,2017/12/18,18,晴,乾燥
負傷,神戸市西区,2017/12/19,7,晴,乾燥
負傷,神戸市西区,2017/12/19,16,晴,乾燥
負傷,神戸市西区,2017/12/20,10,晴,乾燥
負傷,神戸市西区,2017/12/20,12,晴,乾燥
負傷,神戸市西区,2017/12/15,16,晴,乾燥
負傷,神戸市西区,2017/12/21,10,晴,乾燥
負傷,神戸市西区,2017/12/21,14,晴,乾燥
負傷,神戸市西区,2017/12/21,18,晴,乾燥
負傷,神戸市西区,2017/12/22,12,晴,乾燥
負傷,神戸市西区,2017/12/21,8,晴,乾燥
負傷,神戸市西区,2017/12/8,7,晴,乾燥
負傷,神戸市西区,2017/12/8,7,晴,乾燥
負傷,神戸市西区,2017/12/22,18,晴,乾燥
負傷,神戸市西区,2017/12/22,18,晴,乾燥
負傷,神戸市西区,2017/12/23,12,晴,乾燥
負傷,神戸市西区,2017/12/24,14,晴,乾燥
負傷,神戸市西区,2017/12/24,17,雨,湿潤
負傷,神戸市西区,2017/12/24,19,雨,湿潤
負傷,神戸市西区,2017/12/24,16,雨,湿潤
負傷,神戸市西区,2017/12/25,10,晴,乾燥
負傷,神戸市西区,2017/12/18,11,晴,乾燥
負傷,神戸市西区,2017/12/25,17,晴,乾燥
負傷,神戸市西区,2017/12/25,15,晴,乾燥
負傷,神戸市西区,2017/12/19,15,晴,乾燥
負傷,神戸市西区,2017/12/26,12,晴,乾燥
負傷,神戸市西区,2017/12/26,19,晴,乾燥
負傷,神戸市西区,2017/12/27,6,晴,乾燥
負傷,神戸市西区,2017/12/27,7,晴,乾燥
負傷,神戸市西区,2017/7/29,19,曇,乾燥
負傷,神戸市西区,2017/12/27,8,晴,乾燥
負傷,神戸市西区,2017/12/24,17,雨,湿潤
負傷,神戸市西区,2017/12/27,17,晴,乾燥
負傷,神戸市西区,2017/12/27,18,晴,乾燥
負傷,神戸市西区,2017/12/27,9,晴,乾燥
負傷,神戸市西区,2017/11/28,14,晴,乾燥
負傷,神戸市西区,2017/12/24,10,晴,乾燥
負傷,神戸市西区,2017/12/28,9,晴,乾燥
負傷,神戸市西区,2017/12/28,14,晴,乾燥
負傷,神戸市西区,2017/12/28,0,晴,乾燥
負傷,神戸市西区,2017/12/30,9,晴,乾燥
負傷,神戸市西区,2017/12/29,12,晴,乾燥
負傷,神戸市西区,2017/12/30,16,晴,乾燥
負傷,神戸市西区,2018/1/7,10,晴,乾燥
負傷,神戸市西区,2018/1/2,17,晴,乾燥
負傷,神戸市西区,2018/1/14,10,曇,乾燥
負傷,神戸市西区,2017/12/25,19,晴,乾燥
負傷,神戸市西区,2018/2/1,14,雨,湿潤
負傷,神戸市西区,2018/2/2,19,晴,乾燥
負傷,神戸市西区,2018/2/2,18,晴,乾燥
負傷,神戸市西区,2018/2/3,18,晴,乾燥
負傷,神戸市西区,2018/2/6,9,晴,乾燥
負傷,神戸市西区,2018/2/9,6,晴,乾燥
負傷,神戸市西区,2018/3/3,10,晴,乾燥
負傷,神戸市西区,2018/3/11,8,晴,乾燥
負傷,神戸市西区,2018/3/17,6,晴,乾燥
負傷,神戸市西区,2018/3/31,16,晴,乾燥
負傷,神戸市西区,2018/4/7,13,晴,乾燥
負傷,神戸市西区,2018/4/6,22,晴,乾燥
負傷,神戸市西区,2018/4/14,17,雨,湿潤
負傷,神戸市西区,2018/4/7,10,晴,乾燥
負傷,神戸市西区,2018/4/13,17,晴,乾燥
負傷,神戸市西区,2018/5/12,8,晴,乾燥
負傷,神戸市西区,2018/5/17,16,晴,乾燥
負傷,神戸市西区,2018/6/3,12,晴,乾燥
負傷,神戸市西区,2018/6/12,18,曇,乾燥
負傷,神戸市西区,2018/6/19,7,曇,乾燥
負傷,神戸市西区,2018/6/30,5,雨,湿潤
負傷,神戸市西区,2018/6/19,12,雨,湿潤
負傷,神戸市西区,2018/7/5,9,雨,湿潤
負傷,神戸市西区,2018/7/17,20,晴,乾燥
負傷,神戸市西区,2018/7/12,19,曇,乾燥
負傷,神戸市西区,2018/6/23,18,雨,湿潤
負傷,神戸市西区,2018/7/31,19,晴,乾燥
負傷,神戸市西区,2018/7/27,9,晴,乾燥
負傷,神戸市西区,2018/8/4,16,晴,乾燥
負傷,神戸市西区,2018/8/4,16,晴,乾燥
負傷,神戸市西区,2018/7/30,17,晴,乾燥
負傷,神戸市西区,2018/7/23,5,晴,乾燥
負傷,神戸市西区,2018/8/10,18,晴,乾燥
負傷,神戸市西区,2018/9/10,7,雨,湿潤
負傷,神戸市西区,2018/8/25,18,晴,乾燥
負傷,神戸市西区,2018/9/16,19,晴,乾燥
負傷,神戸市西区,2018/9/17,4,曇,乾燥
負傷,神戸市西区,2018/9/23,3,晴,乾燥
負傷,神戸市西区,2018/9/26,8,曇,乾燥
負傷,神戸市西区,2018/9/28,7,晴,乾燥
負傷,神戸市西区,2018/9/28,15,晴,乾燥
負傷,神戸市西区,2018/10/24,20,晴,乾燥
負傷,神戸市西区,2018/11/5,7,晴,乾燥
負傷,神戸市西区,2018/11/7,16,晴,乾燥
負傷,神戸市西区,2018/11/21,9,晴,乾燥
負傷,神戸市西区,2018/11/26,8,晴,乾燥
負傷,神戸市西区,2018/11/23,19,晴,乾燥
負傷,神戸市西区,2018/12/1,10,晴,乾燥
負傷,神戸市西区,2018/12/27,9,晴,乾燥
負傷,神戸市西区,2018/1/1,8,晴,乾燥
負傷,神戸市西区,2018/1/2,11,晴,乾燥
負傷,神戸市西区,2018/1/2,12,晴,乾燥
負傷,神戸市西区,2018/1/2,18,晴,乾燥
負傷,神戸市西区,2017/12/22,20,晴,乾燥
負傷,神戸市西区,2018/1/4,17,晴,乾燥
負傷,神戸市西区,2018/1/4,20,曇,乾燥
負傷,神戸市西区,2018/1/5,8,雨,湿潤
負傷,神戸市西区,2017/12/26,8,晴,乾燥
負傷,神戸市西区,2017/12/26,22,晴,乾燥
負傷,神戸市西区,2018/1/6,17,晴,乾燥
負傷,神戸市西区,2018/1/6,9,曇,乾燥
負傷,神戸市西区,2018/1/6,15,晴,乾燥
負傷,神戸市西区,2018/1/7,12,晴,乾燥
負傷,神戸市西区,2017/12/27,15,曇,乾燥
負傷,神戸市西区,2017/12/27,18,晴,乾燥
負傷,神戸市西区,2017/12/27,11,晴,乾燥
負傷,神戸市西区,2018/1/9,7,晴,乾燥
負傷,神戸市西区,2018/1/9,7,曇,乾燥
負傷,神戸市西区,2018/1/10,7,晴,乾燥
負傷,神戸市西区,2018/1/10,8,晴,乾燥
負傷,神戸市西区,2018/1/10,12,雨,湿潤
負傷,神戸市西区,2018/1/10,12,雨,湿潤
負傷,神戸市西区,2018/1/10,19,曇,乾燥
負傷,神戸市西区,2018/1/10,19,曇,乾燥
負傷,神戸市西区,2018/1/11,11,晴,乾燥
負傷,神戸市西区,2017/12/29,12,曇,乾燥
負傷,神戸市西区,2018/1/6,9,晴,乾燥
負傷,神戸市西区,2018/1/12,5,晴,乾燥
負傷,神戸市西区,2017/10/7,23,晴,乾燥
負傷,神戸市西区,2018/1/12,8,晴,乾燥
負傷,神戸市西区,2018/1/8,17,雨,湿潤
負傷,神戸市西区,2018/1/12,8,晴,乾燥
負傷,神戸市西区,2018/1/12,10,晴,乾燥
負傷,神戸市西区,2017/8/26,22,晴,乾燥
負傷,神戸市西区,2017/12/24,18,雨,湿潤
負傷,神戸市西区,2018/1/13,18,晴,乾燥
負傷,神戸市西区,2018/1/10,8,晴,乾燥
負傷,神戸市西区,2018/1/9,7,曇,乾燥
負傷,神戸市西区,2018/1/14,21,晴,乾燥
負傷,神戸市西区,2018/1/15,10,晴,乾燥
負傷,神戸市西区,2018/1/15,11,晴,乾燥
負傷,神戸市西区,2018/1/15,8,曇,乾燥
負傷,神戸市西区,2018/1/15,15,晴,乾燥
負傷,神戸市西区,2018/1/15,18,晴,乾燥
負傷,神戸市西区,2018/1/16,13,晴,乾燥
負傷,神戸市西区,2018/1/16,19,晴,乾燥
負傷,神戸市西区,2018/1/17,8,雨,湿潤
負傷,神戸市西区,2018/1/17,7,雨,湿潤
負傷,神戸市西区,2018/1/17,10,雨,湿潤
負傷,神戸市西区,2018/1/17,4,晴,湿潤
負傷,神戸市西区,2018/1/17,17,雨,湿潤
負傷,神戸市西区,2018/1/17,18,曇,湿潤
負傷,神戸市西区,2018/1/18,7,晴,乾燥
負傷,神戸市西区,2018/1/18,9,晴,乾燥
負傷,神戸市西区,2018/1/18,18,晴,乾燥
負傷,神戸市西区,2018/1/15,8,晴,乾燥
負傷,神戸市西区,2018/1/20,5,晴,乾燥
負傷,神戸市西区,2018/1/20,11,晴,乾燥
負傷,神戸市西区,2018/1/20,19,晴,乾燥
負傷,神戸市西区,2018/1/21,9,晴,乾燥
負傷,神戸市西区,2018/1/21,13,曇,乾燥
負傷,神戸市西区,2018/1/21,14,曇,乾燥
負傷,神戸市西区,2018/1/21,13,晴,乾燥
負傷,神戸市西区,2018/1/22,11,雨,湿潤
負傷,神戸市西区,2018/1/22,8,曇,乾燥
負傷,神戸市西区,2018/1/22,18,曇,乾燥
負傷,神戸市西区,2018/1/22,18,曇,乾燥
負傷,神戸市西区,2018/1/23,10,晴,乾燥
負傷,神戸市西区,2018/1/11,17,晴,乾燥
負傷,神戸市西区,2018/1/17,10,雨,湿潤
負傷,神戸市西区,2018/1/16,12,晴,乾燥
負傷,神戸市西区,2018/1/23,18,晴,乾燥
負傷,神戸市西区,2018/1/24,12,晴,乾燥
負傷,神戸市西区,2018/1/24,11,晴,乾燥
負傷,神戸市西区,2018/1/24,15,晴,乾燥
負傷,神戸市西区,2018/1/24,18,晴,乾燥
負傷,神戸市西区,2018/1/25,8,晴,乾燥
負傷,神戸市西区,2018/1/25,16,晴,乾燥
負傷,神戸市西区,2018/1/22,8,晴,乾燥
負傷,神戸市西区,2018/1/26,12,晴,乾燥
負傷,神戸市西区,2018/1/26,13,晴,乾燥
負傷,神戸市西区,2018/1/23,8,晴,乾燥
負傷,神戸市西区,2018/1/27,11,曇,乾燥
負傷,神戸市西区,2018/1/28,9,曇,乾燥
負傷,神戸市西区,2018/1/28,18,曇,乾燥
負傷,神戸市西区,2018/1/29,7,晴,乾燥
負傷,神戸市西区,2018/1/29,10,晴,乾燥
負傷,神戸市西区,2018/1/22,15,雪,湿潤
負傷,神戸市西区,2018/1/29,14,晴,乾燥
負傷,神戸市西区,2018/1/29,18,晴,乾燥
負傷,神戸市西区,2018/1/29,22,晴,乾燥
負傷,神戸市西区,2018/1/30,7,晴,乾燥
負傷,神戸市西区,2018/1/30,7,晴,乾燥
負傷,神戸市西区,2018/1/24,18,晴,乾燥
負傷,神戸市西区,2018/1/24,13,晴,乾燥
負傷,神戸市西区,2018/1/30,15,晴,乾燥
負傷,神戸市西区,2018/1/30,17,晴,乾燥
負傷,神戸市西区,2018/1/30,21,晴,乾燥
負傷,神戸市西区,2018/1/31,7,晴,乾燥
負傷,神戸市西区,2018/1/31,21,晴,乾燥
負傷,神戸市西区,2018/2/1,8,雪,湿潤
負傷,神戸市西区,2018/2/1,17,曇,湿潤
死亡,神戸市西区,2018/2/2,13,曇,乾燥
負傷,神戸市西区,2018/2/2,18,曇,乾燥
負傷,神戸市西区,2018/2/2,19,曇,乾燥
負傷,神戸市西区,2018/2/3,8,曇,乾燥
負傷,神戸市西区,2018/2/3,17,曇,乾燥
負傷,神戸市西区,2018/2/3,16,雨,湿潤
負傷,神戸市西区,2018/2/3,15,曇,乾燥
負傷,神戸市西区,2018/1/30,16,晴,乾燥
負傷,神戸市西区,2018/2/6,10,晴,乾燥
負傷,神戸市西区,2018/2/5,8,晴,乾燥
負傷,神戸市西区,2018/2/5,11,晴,乾燥
負傷,神戸市西区,2018/2/6,7,晴,乾燥
負傷,神戸市西区,2018/2/5,13,晴,乾燥
負傷,神戸市西区,2018/2/6,8,晴,乾燥
負傷,神戸市西区,2018/2/5,17,晴,乾燥
負傷,神戸市西区,2018/2/5,16,晴,乾燥
負傷,神戸市西区,2018/2/5,19,晴,乾燥
負傷,神戸市西区,2018/2/7,6,晴,乾燥
負傷,神戸市西区,2018/2/7,13,晴,乾燥
負傷,神戸市西区,2018/2/2,16,晴,乾燥
負傷,神戸市西区,2018/2/7,15,晴,乾燥
負傷,神戸市西区,2018/2/7,16,晴,乾燥
負傷,神戸市西区,2018/2/3,6,晴,乾燥
負傷,神戸市西区,2018/2/8,11,晴,乾燥
負傷,神戸市西区,2018/2/8,19,晴,乾燥
負傷,神戸市西区,2018/2/3,8,晴,乾燥
負傷,神戸市西区,2018/2/9,8,晴,乾燥
負傷,神戸市西区,2018/2/7,16,晴,乾燥
負傷,神戸市西区,2018/1/24,21,曇,乾燥
負傷,神戸市西区,2018/2/10,10,雨,湿潤
負傷,神戸市西区,2018/2/10,18,雨,湿潤
負傷,神戸市西区,2018/2/10,19,雨,湿潤
負傷,神戸市西区,2018/2/11,10,晴,乾燥
負傷,神戸市西区,2018/2/12,10,晴,乾燥
負傷,神戸市西区,2018/2/13,8,晴,乾燥
負傷,神戸市西区,2018/2/13,7,晴,乾燥
負傷,神戸市西区,2018/2/13,19,晴,乾燥
負傷,神戸市西区,2018/2/7,12,晴,乾燥
負傷,神戸市西区,2018/2/14,17,晴,乾燥
負傷,神戸市西区,2018/2/14,11,曇,乾燥
負傷,神戸市西区,2018/2/14,17,曇,乾燥
負傷,神戸市西区,2018/2/15,8,曇,乾燥
負傷,神戸市西区,2018/2/15,8,曇,乾燥
負傷,神戸市西区,2018/2/15,10,曇,乾燥
負傷,神戸市西区,2018/2/15,12,曇,乾燥
負傷,神戸市西区,2018/2/15,16,曇,乾燥
負傷,神戸市西区,2018/2/13,9,晴,乾燥
負傷,神戸市西区,2018/2/16,16,晴,乾燥
負傷,神戸市西区,2018/2/16,23,晴,乾燥
負傷,神戸市西区,2018/2/12,13,晴,乾燥
負傷,神戸市西区,2018/2/7,0,晴,乾燥
負傷,神戸市西区,2018/2/13,18,晴,乾燥
負傷,神戸市西区,2018/2/16,14,曇,乾燥
負傷,神戸市西区,2018/2/17,16,曇,乾燥
負傷,神戸市西区,2018/2/17,18,晴,乾燥
負傷,神戸市西区,2018/2/18,6,晴,乾燥
負傷,神戸市西区,2018/2/18,19,晴,乾燥
負傷,神戸市西区,2018/2/18,19,晴,乾燥
負傷,神戸市西区,2018/2/19,7,晴,乾燥
負傷,神戸市西区,2018/2/8,8,晴,乾燥
負傷,神戸市西区,2018/2/19,16,曇,乾燥
負傷,神戸市西区,2018/2/20,0,晴,乾燥
負傷,神戸市西区,2018/2/20,6,晴,乾燥
負傷,神戸市西区,2018/2/20,16,晴,乾燥
負傷,神戸市西区,2018/2/20,18,晴,乾燥
負傷,神戸市西区,2018/2/16,17,曇,乾燥
負傷,神戸市西区,2018/2/21,16,晴,乾燥
負傷,神戸市西区,2018/2/22,8,晴,乾燥
負傷,神戸市西区,2018/2/22,9,晴,乾燥
負傷,神戸市西区,2018/2/22,17,晴,乾燥
負傷,神戸市西区,2018/2/22,19,晴,乾燥
負傷,神戸市西区,2018/2/22,18,晴,乾燥
負傷,神戸市西区,2018/2/20,7,晴,乾燥
負傷,神戸市西区,2018/2/24,8,晴,乾燥
負傷,神戸市西区,2018/2/16,21,晴,乾燥
負傷,神戸市西区,2018/2/25,14,曇,乾燥
負傷,神戸市西区,2018/2/26,6,晴,乾燥
負傷,神戸市西区,2018/2/26,8,晴,乾燥
負傷,神戸市西区,2018/2/26,8,晴,乾燥
負傷,神戸市西区,2018/2/26,11,晴,乾燥
負傷,神戸市西区,2018/2/26,15,晴,乾燥
負傷,神戸市西区,2018/2/26,17,晴,乾燥
負傷,神戸市西区,2018/2/26,8,晴,湿潤
負傷,神戸市西区,2018/2/27,10,晴,乾燥
負傷,神戸市西区,2018/2/26,19,晴,乾燥
負傷,神戸市西区,2018/1/13,20,晴,乾燥
負傷,神戸市西区,2018/2/28,11,晴,乾燥
負傷,神戸市西区,2018/2/28,17,曇,乾燥
負傷,神戸市西区,2018/2/28,22,雨,湿潤
負傷,神戸市西区,2018/3/1,9,晴,乾燥
負傷,神戸市西区,2018/3/1,11,晴,乾燥
負傷,神戸市西区,2018/3/1,10,晴,乾燥
負傷,神戸市西区,2018/3/2,11,晴,乾燥
負傷,神戸市西区,2018/3/2,15,晴,乾燥
負傷,神戸市西区,2018/3/3,15,晴,乾燥
負傷,神戸市西区,2018/3/3,16,晴,乾燥
負傷,神戸市西区,2018/3/4,9,晴,乾燥
負傷,神戸市西区,2018/3/5,8,雨,湿潤
負傷,神戸市西区,2018/2/26,7,晴,乾燥
負傷,神戸市西区,2018/3/5,19,雨,湿潤
負傷,神戸市西区,2018/1/25,7,晴,乾燥
負傷,神戸市西区,2018/3/6,16,晴,乾燥
負傷,神戸市西区,2018/3/7,7,晴,乾燥
負傷,神戸市西区,2018/2/5,16,晴,乾燥
負傷,神戸市西区,2018/3/7,9,晴,乾燥
負傷,神戸市西区,2018/3/7,12,晴,乾燥
負傷,神戸市西区,2018/2/12,8,晴,乾燥
負傷,神戸市西区,2018/3/7,20,晴,乾燥
負傷,神戸市西区,2018/3/7,19,晴,乾燥
負傷,神戸市西区,2018/3/6,7,晴,乾燥
負傷,神戸市西区,2018/3/7,19,晴,乾燥
負傷,神戸市西区,2018/3/8,16,雨,湿潤
負傷,神戸市西区,2018/3/8,17,雨,湿潤
負傷,神戸市西区,2018/3/7,22,晴,乾燥
負傷,神戸市西区,2018/3/9,8,晴,乾燥
負傷,神戸市西区,2018/3/4,16,晴,乾燥
負傷,神戸市西区,2018/3/10,9,晴,乾燥
負傷,神戸市西区,2018/3/10,10,晴,乾燥
負傷,神戸市西区,2018/3/10,12,晴,乾燥
負傷,神戸市西区,2018/3/11,14,晴,乾燥
負傷,神戸市西区,2018/3/11,18,晴,乾燥
負傷,神戸市西区,2018/3/12,15,晴,乾燥
負傷,神戸市西区,2018/3/12,13,晴,乾燥
負傷,神戸市西区,2018/3/13,4,晴,乾燥
負傷,神戸市西区,2018/3/13,7,晴,乾燥
負傷,神戸市西区,2018/3/13,9,晴,乾燥
負傷,神戸市西区,2018/3/13,21,晴,乾燥
負傷,神戸市西区,2018/3/13,10,晴,乾燥
負傷,神戸市西区,2018/3/14,7,晴,乾燥
負傷,神戸市西区,2018/3/14,12,晴,乾燥
負傷,神戸市西区,2018/3/14,17,晴,乾燥
負傷,神戸市西区,2018/3/14,21,晴,乾燥
負傷,神戸市西区,2018/3/14,19,晴,乾燥
負傷,神戸市西区,2018/3/15,7,晴,乾燥
負傷,神戸市西区,2018/3/15,8,晴,乾燥
負傷,神戸市西区,2018/3/15,13,晴,乾燥
負傷,神戸市西区,2018/3/16,7,雨,湿潤
負傷,神戸市西区,2018/3/15,21,曇,乾燥
負傷,神戸市西区,2018/3/16,12,曇,乾燥
負傷,神戸市西区,2018/3/17,9,晴,乾燥
負傷,神戸市西区,2018/3/17,8,晴,乾燥
負傷,神戸市西区,2018/3/17,16,晴,乾燥
負傷,神戸市西区,2018/3/17,19,晴,乾燥
負傷,神戸市西区,2018/3/18,10,晴,乾燥
負傷,神戸市西区,2018/3/18,18,晴,乾燥
負傷,神戸市西区,2018/3/19,7,曇,乾燥
負傷,神戸市西区,2018/3/19,15,雨,湿潤
負傷,神戸市西区,2018/3/20,7,晴,湿潤
負傷,神戸市西区,2018/3/20,12,雨,湿潤
負傷,神戸市西区,2018/2/27,8,晴,乾燥
負傷,神戸市西区,2018/3/20,21,雨,湿潤
負傷,神戸市西区,2018/3/22,8,晴,乾燥
負傷,神戸市西区,2018/3/22,13,雨,湿潤
負傷,神戸市西区,2018/3/22,18,曇,乾燥
負傷,神戸市西区,2018/3/22,17,曇,乾燥
負傷,神戸市西区,2018/3/22,19,曇,乾燥
負傷,神戸市西区,2018/3/23,9,晴,乾燥
負傷,神戸市西区,2018/3/19,18,晴,乾燥
負傷,神戸市西区,2018/3/23,13,晴,乾燥
負傷,神戸市西区,2018/3/23,17,晴,乾燥
負傷,神戸市西区,2018/3/23,16,晴,乾燥
負傷,神戸市西区,2018/3/15,19,晴,乾燥
負傷,神戸市西区,2018/3/24,10,晴,乾燥
負傷,神戸市西区,2018/3/24,10,晴,乾燥
負傷,神戸市西区,2018/3/24,12,晴,乾燥
負傷,神戸市西区,2018/3/24,16,晴,乾燥
