accident,where,date,time,weather,state
負傷,神戸市長田区,2020/10/21,18,晴,乾燥
負傷,神戸市垂水区,2020/10/21,10,晴,乾燥
負傷,神戸市西区,2020/10/21,11,晴,乾燥
負傷,神戸市中央区,2020/10/22,16,雨,湿潤
負傷,神戸市中央区,2020/10/22,16,曇,乾燥
負傷,神戸市東灘区,2020/10/22,8,曇,乾燥
負傷,神戸市灘区,2020/10/22,8,曇,乾燥
負傷,神戸市灘区,2020/10/22,16,曇,乾燥
負傷,神戸市灘区,2020/10/22,17,曇,乾燥
負傷,神戸市灘区,2020/10/22,18,曇,乾燥
負傷,神戸市兵庫区,2020/10/22,15,曇,乾燥
負傷,神戸市兵庫区,2020/10/22,17,曇,乾燥
負傷,神戸市長田区,2020/10/22,6,晴,乾燥
負傷,神戸市垂水区,2020/10/22,8,曇,乾燥
負傷,神戸市垂水区,2020/10/22,18,曇,乾燥
負傷,神戸市西区,2020/10/22,13,晴,乾燥
負傷,神戸市西区,2020/10/22,15,曇,乾燥
負傷,神戸市中央区,2020/10/23,18,晴,乾燥
負傷,神戸市東灘区,2020/10/23,12,曇,乾燥
負傷,神戸市東灘区,2020/10/23,9,雨,湿潤
負傷,神戸市東灘区,2020/10/23,18,晴,乾燥
負傷,神戸市灘区,2020/10/23,9,雨,湿潤
負傷,神戸市灘区,2020/10/23,13,雨,湿潤
負傷,神戸市灘区,2020/10/23,9,雨,湿潤
負傷,神戸市兵庫区,2020/10/23,18,晴,乾燥
負傷,神戸市北区,2020/10/23,18,晴,乾燥
負傷,神戸市長田区,2020/10/23,13,晴,乾燥
負傷,神戸市須磨区,2020/10/23,11,雨,湿潤
負傷,神戸市須磨区,2020/10/23,15,晴,乾燥
負傷,神戸市垂水区,2020/10/23,10,雨,湿潤
負傷,神戸市垂水区,2020/10/23,8,雨,湿潤
負傷,神戸市西区,2020/10/23,8,雨,湿潤
負傷,神戸市西区,2020/10/23,11,曇,湿潤
負傷,神戸市西区,2020/10/23,10,雨,湿潤
負傷,神戸市西区,2020/10/23,5,雨,湿潤
負傷,神戸市西区,2020/10/23,17,晴,乾燥
負傷,神戸市中央区,2020/10/24,21,晴,乾燥
負傷,神戸市中央区,2020/10/24,13,晴,乾燥
負傷,神戸市中央区,2020/10/24,21,晴,乾燥
負傷,神戸市東灘区,2020/10/24,15,晴,乾燥
負傷,神戸市灘区,2020/10/24,12,晴,乾燥
負傷,神戸市兵庫区,2020/10/24,9,晴,乾燥
負傷,神戸市北区,2020/10/24,15,晴,乾燥
負傷,神戸市北区,2020/10/24,16,晴,乾燥
負傷,神戸市須磨区,2020/10/24,19,晴,乾燥
負傷,神戸市西区,2020/10/24,10,晴,乾燥
負傷,神戸市西区,2020/10/24,10,晴,乾燥
負傷,神戸市中央区,2020/10/25,13,晴,乾燥
負傷,神戸市灘区,2020/10/25,11,晴,乾燥
負傷,神戸市灘区,2020/10/25,9,曇,湿潤
負傷,神戸市兵庫区,2020/10/25,23,晴,乾燥
負傷,神戸市北区,2020/10/25,16,晴,乾燥
負傷,神戸市北区,2020/10/25,10,晴,乾燥
負傷,神戸市北区,2020/10/25,9,晴,乾燥
負傷,神戸市長田区,2020/10/25,10,晴,乾燥
負傷,神戸市須磨区,2020/10/25,0,晴,乾燥
負傷,神戸市須磨区,2020/10/25,18,晴,乾燥
負傷,神戸市垂水区,2020/10/25,11,晴,乾燥
負傷,神戸市垂水区,2020/10/25,15,晴,乾燥
負傷,神戸市垂水区,2020/10/25,18,晴,乾燥
負傷,神戸市中央区,2020/10/26,16,晴,乾燥
負傷,神戸市中央区,2020/10/26,11,晴,乾燥
負傷,神戸市中央区,2020/10/26,17,晴,乾燥
負傷,神戸市中央区,2020/10/26,14,晴,乾燥
負傷,神戸市中央区,2020/10/26,18,晴,乾燥
負傷,神戸市兵庫区,2020/10/26,10,晴,乾燥
負傷,神戸市北区,2020/10/26,14,晴,乾燥
負傷,神戸市北区,2020/10/26,10,晴,乾燥
負傷,神戸市北区,2020/10/26,13,晴,乾燥
負傷,神戸市北区,2020/10/26,15,晴,乾燥
負傷,神戸市長田区,2020/10/26,15,晴,乾燥
負傷,神戸市長田区,2020/10/26,17,晴,乾燥
負傷,神戸市長田区,2020/10/26,18,晴,乾燥
負傷,神戸市長田区,2020/10/26,19,晴,乾燥
負傷,神戸市須磨区,2020/10/26,8,晴,乾燥
負傷,神戸市須磨区,2020/10/26,15,晴,乾燥
負傷,神戸市垂水区,2020/10/26,8,晴,乾燥
負傷,神戸市西区,2020/10/26,7,晴,乾燥
負傷,神戸市東灘区,2020/10/27,8,晴,乾燥
負傷,神戸市東灘区,2020/10/27,8,晴,乾燥
負傷,神戸市東灘区,2020/10/27,9,晴,乾燥
負傷,神戸市東灘区,2020/10/27,18,晴,乾燥
負傷,神戸市北区,2020/10/27,9,晴,乾燥
負傷,神戸市北区,2020/10/27,18,晴,乾燥
負傷,神戸市北区,2020/10/27,12,晴,乾燥
負傷,神戸市北区,2020/10/27,12,晴,乾燥
負傷,神戸市長田区,2020/10/27,15,晴,乾燥
負傷,神戸市長田区,2020/10/27,16,晴,乾燥
負傷,神戸市長田区,2020/10/27,22,晴,乾燥
負傷,神戸市須磨区,2020/10/27,14,晴,乾燥
死亡,神戸市垂水区,2020/10/27,19,晴,乾燥
負傷,神戸市西区,2020/10/27,1,晴,乾燥
負傷,神戸市西区,2020/10/27,18,晴,乾燥
負傷,神戸市西区,2020/10/27,18,晴,乾燥
負傷,神戸市西区,2020/10/27,18,晴,乾燥
負傷,神戸市中央区,2020/10/28,11,晴,乾燥
負傷,神戸市中央区,2020/10/28,15,曇,乾燥
負傷,神戸市中央区,2020/10/28,16,晴,乾燥
負傷,神戸市中央区,2020/10/28,19,晴,乾燥
負傷,神戸市中央区,2020/10/28,7,晴,乾燥
負傷,神戸市兵庫区,2020/10/28,8,晴,乾燥
負傷,神戸市北区,2020/10/28,6,晴,乾燥
負傷,神戸市北区,2020/10/28,13,曇,乾燥
負傷,神戸市北区,2020/10/28,15,曇,乾燥
負傷,神戸市長田区,2020/10/28,14,曇,乾燥
負傷,神戸市長田区,2020/10/28,17,曇,乾燥
負傷,神戸市長田区,2020/10/28,17,曇,乾燥
負傷,神戸市須磨区,2020/10/28,16,晴,乾燥
負傷,神戸市西区,2020/10/28,7,晴,乾燥
死亡,神戸市西区,2020/10/28,16,曇,乾燥
負傷,神戸市中央区,2020/10/29,10,晴,乾燥
負傷,神戸市中央区,2020/10/29,13,晴,乾燥
負傷,神戸市東灘区,2020/10/29,7,晴,乾燥
負傷,神戸市東灘区,2020/10/29,7,晴,乾燥
負傷,神戸市東灘区,2020/10/29,10,晴,乾燥
負傷,神戸市東灘区,2020/10/29,14,晴,乾燥
負傷,神戸市東灘区,2020/10/29,22,晴,乾燥
負傷,神戸市東灘区,2020/10/29,23,晴,乾燥
負傷,神戸市兵庫区,2020/10/29,10,晴,乾燥
負傷,神戸市須磨区,2020/10/29,8,晴,乾燥
負傷,神戸市須磨区,2020/10/29,16,晴,乾燥
負傷,神戸市垂水区,2020/10/29,8,晴,乾燥
負傷,神戸市西区,2020/10/29,5,晴,乾燥
負傷,神戸市西区,2020/10/29,19,晴,乾燥
負傷,神戸市西区,2020/10/29,15,晴,乾燥
負傷,神戸市西区,2020/10/29,6,晴,乾燥
負傷,神戸市中央区,2020/10/30,12,晴,乾燥
負傷,神戸市中央区,2020/10/30,17,晴,乾燥
負傷,神戸市東灘区,2020/10/30,18,晴,乾燥
負傷,神戸市東灘区,2020/10/30,22,晴,乾燥
負傷,神戸市兵庫区,2020/10/30,17,晴,乾燥
負傷,神戸市長田区,2020/10/30,8,晴,乾燥
負傷,神戸市長田区,2020/10/30,14,曇,乾燥
負傷,神戸市長田区,2020/10/30,17,曇,乾燥
負傷,神戸市須磨区,2020/10/30,9,晴,乾燥
負傷,神戸市垂水区,2020/10/30,11,晴,乾燥
負傷,神戸市垂水区,2020/10/30,13,晴,乾燥
負傷,神戸市垂水区,2020/10/30,9,晴,乾燥
負傷,神戸市西区,2020/10/30,17,曇,乾燥
負傷,神戸市中央区,2020/10/31,17,晴,乾燥
負傷,神戸市中央区,2020/10/31,12,晴,乾燥
負傷,神戸市東灘区,2020/10/31,19,晴,乾燥
負傷,神戸市兵庫区,2020/10/31,10,晴,乾燥
負傷,神戸市北区,2020/10/31,16,晴,乾燥
負傷,神戸市北区,2020/10/31,16,晴,乾燥
負傷,神戸市長田区,2020/10/31,17,晴,乾燥
負傷,神戸市垂水区,2020/10/31,8,晴,乾燥
負傷,神戸市垂水区,2020/10/31,14,晴,乾燥
負傷,神戸市垂水区,2020/10/31,8,晴,乾燥
負傷,神戸市西区,2020/10/31,10,晴,乾燥
負傷,神戸市西区,2020/10/31,7,晴,乾燥
負傷,神戸市西区,2020/10/31,5,晴,乾燥
負傷,神戸市西区,2020/10/31,14,曇,乾燥
負傷,神戸市西区,2020/10/31,15,晴,乾燥
負傷,神戸市中央区,2020/11/1,8,晴,乾燥
負傷,神戸市東灘区,2020/11/1,7,曇,乾燥
負傷,神戸市長田区,2020/11/1,3,晴,乾燥
負傷,神戸市須磨区,2020/11/1,9,晴,乾燥
負傷,神戸市垂水区,2020/11/1,19,晴,乾燥
負傷,神戸市西区,2020/11/1,18,晴,乾燥
負傷,神戸市西区,2020/11/1,22,曇,乾燥
負傷,神戸市中央区,2020/11/2,10,雨,湿潤
負傷,神戸市中央区,2020/11/2,7,雨,湿潤
負傷,神戸市中央区,2020/11/2,14,雨,湿潤
負傷,神戸市灘区,2020/11/2,15,晴,湿潤
負傷,神戸市兵庫区,2020/11/2,12,雨,湿潤
負傷,神戸市北区,2020/11/2,18,雨,湿潤
負傷,神戸市北区,2020/11/2,5,雨,湿潤
負傷,神戸市北区,2020/11/2,7,晴,乾燥
負傷,神戸市長田区,2020/11/2,9,雨,湿潤
負傷,神戸市長田区,2020/11/2,22,雨,湿潤
負傷,神戸市須磨区,2020/11/2,7,雨,湿潤
負傷,神戸市須磨区,2020/11/2,18,雨,湿潤
負傷,神戸市須磨区,2020/11/2,4,曇,乾燥
負傷,神戸市垂水区,2020/11/2,17,雨,湿潤
負傷,神戸市垂水区,2020/11/2,17,雨,湿潤
負傷,神戸市西区,2020/11/2,11,雨,湿潤
負傷,神戸市西区,2020/11/2,17,雨,湿潤
負傷,神戸市中央区,2020/11/3,14,晴,乾燥
負傷,神戸市中央区,2020/11/3,18,晴,乾燥
負傷,神戸市中央区,2020/11/3,10,晴,乾燥
負傷,神戸市東灘区,2020/11/3,17,晴,乾燥
負傷,神戸市灘区,2020/11/3,13,晴,乾燥
負傷,神戸市北区,2020/11/3,13,晴,乾燥
負傷,神戸市長田区,2020/11/3,17,晴,乾燥
負傷,神戸市垂水区,2020/11/3,18,晴,乾燥
負傷,神戸市西区,2020/11/3,0,雨,湿潤
負傷,神戸市中央区,2020/11/4,8,晴,乾燥
負傷,神戸市中央区,2020/11/4,8,晴,乾燥
負傷,神戸市中央区,2020/11/4,17,晴,乾燥
負傷,神戸市東灘区,2020/11/4,16,晴,乾燥
負傷,神戸市兵庫区,2020/11/4,17,晴,乾燥
負傷,神戸市兵庫区,2020/11/4,10,晴,乾燥
負傷,神戸市北区,2020/11/4,10,晴,乾燥
負傷,神戸市北区,2020/11/4,13,晴,乾燥
負傷,神戸市北区,2020/11/4,13,晴,乾燥
負傷,神戸市北区,2020/11/4,18,晴,乾燥
負傷,神戸市長田区,2020/11/4,7,晴,乾燥
負傷,神戸市西区,2020/11/4,10,晴,乾燥
負傷,神戸市西区,2020/11/4,16,晴,乾燥
負傷,神戸市中央区,2020/11/5,19,晴,乾燥
負傷,神戸市東灘区,2020/11/5,20,晴,乾燥
負傷,神戸市兵庫区,2020/11/5,16,晴,乾燥
負傷,神戸市兵庫区,2020/11/5,23,晴,乾燥
負傷,神戸市長田区,2020/11/5,17,晴,乾燥
負傷,神戸市須磨区,2020/11/5,10,晴,乾燥
負傷,神戸市中央区,2020/11/6,7,晴,乾燥
負傷,神戸市中央区,2020/11/6,9,晴,乾燥
負傷,神戸市中央区,2020/11/6,10,晴,乾燥
負傷,神戸市中央区,2020/11/6,14,晴,乾燥
負傷,神戸市中央区,2020/11/6,7,曇,乾燥
負傷,神戸市中央区,2020/11/6,19,晴,乾燥
負傷,神戸市灘区,2020/11/6,18,晴,乾燥
負傷,神戸市兵庫区,2020/11/6,17,晴,乾燥
負傷,神戸市長田区,2020/11/6,6,曇,乾燥
負傷,神戸市須磨区,2020/11/6,14,晴,乾燥
負傷,神戸市須磨区,2020/11/6,13,晴,乾燥
負傷,神戸市須磨区,2020/11/6,19,晴,乾燥
負傷,神戸市垂水区,2020/11/6,16,晴,乾燥
負傷,神戸市垂水区,2020/11/6,19,晴,乾燥
負傷,神戸市垂水区,2020/11/6,20,晴,乾燥
負傷,神戸市垂水区,2020/11/6,15,晴,乾燥
負傷,神戸市西区,2020/11/6,9,晴,乾燥
負傷,神戸市西区,2020/11/6,9,晴,乾燥
負傷,神戸市西区,2020/11/6,18,晴,乾燥
負傷,神戸市中央区,2020/11/7,9,曇,湿潤
負傷,神戸市中央区,2020/11/7,14,雨,湿潤
負傷,神戸市東灘区,2020/11/7,15,雨,湿潤
負傷,神戸市灘区,2020/11/7,17,雨,湿潤
負傷,神戸市灘区,2020/11/7,19,雨,湿潤
負傷,神戸市兵庫区,2020/11/7,16,雨,湿潤
負傷,神戸市北区,2020/11/7,14,雨,湿潤
負傷,神戸市長田区,2020/11/7,13,曇,乾燥
負傷,神戸市長田区,2020/11/7,18,雨,湿潤
負傷,神戸市長田区,2020/11/7,18,雨,湿潤
負傷,神戸市長田区,2020/11/7,19,雨,湿潤
負傷,神戸市須磨区,2020/11/7,22,雨,湿潤
負傷,神戸市西区,2020/11/7,16,雨,湿潤
負傷,神戸市西区,2020/11/7,17,雨,湿潤
負傷,神戸市西区,2020/11/7,23,曇,乾燥
負傷,神戸市西区,2020/11/7,15,雨,湿潤
負傷,神戸市西区,2020/11/7,21,曇,乾燥
負傷,神戸市中央区,2020/11/8,13,晴,乾燥
負傷,神戸市東灘区,2020/11/8,12,晴,乾燥
負傷,神戸市東灘区,2020/11/8,14,晴,乾燥
負傷,神戸市北区,2020/11/8,11,晴,乾燥
負傷,神戸市北区,2020/11/8,15,曇,乾燥
負傷,神戸市北区,2020/11/8,18,晴,乾燥
負傷,神戸市長田区,2020/11/8,10,晴,乾燥
負傷,神戸市須磨区,2020/11/8,16,晴,乾燥
負傷,神戸市中央区,2020/11/9,22,晴,乾燥
負傷,神戸市中央区,2020/11/9,5,晴,乾燥
負傷,神戸市中央区,2020/11/9,12,晴,乾燥
負傷,神戸市東灘区,2020/11/9,10,晴,乾燥
負傷,神戸市東灘区,2020/11/9,13,晴,乾燥
負傷,神戸市東灘区,2020/11/9,17,晴,乾燥
負傷,神戸市灘区,2020/11/9,10,晴,乾燥
負傷,神戸市灘区,2020/11/9,17,晴,乾燥
負傷,神戸市灘区,2020/11/9,19,晴,乾燥
負傷,神戸市灘区,2020/11/9,20,晴,乾燥
負傷,神戸市北区,2020/11/9,6,晴,乾燥
負傷,神戸市北区,2020/11/9,16,晴,乾燥
負傷,神戸市北区,2020/11/9,17,晴,乾燥
負傷,神戸市長田区,2020/11/9,10,晴,乾燥
負傷,神戸市長田区,2020/11/9,17,晴,乾燥
負傷,神戸市長田区,2020/11/9,22,晴,乾燥
負傷,神戸市須磨区,2020/11/9,8,晴,乾燥
負傷,神戸市垂水区,2020/11/9,9,晴,乾燥
負傷,神戸市垂水区,2020/11/9,14,晴,乾燥
負傷,神戸市垂水区,2020/11/9,19,晴,乾燥
負傷,神戸市西区,2020/11/9,13,晴,乾燥
負傷,神戸市西区,2020/11/9,10,晴,乾燥
負傷,神戸市東灘区,2020/11/10,16,曇,乾燥
負傷,神戸市灘区,2020/11/10,17,晴,乾燥
負傷,神戸市灘区,2020/11/10,8,晴,乾燥
負傷,神戸市北区,2020/11/10,7,晴,乾燥
負傷,神戸市北区,2020/11/10,7,晴,乾燥
負傷,神戸市北区,2020/11/10,7,晴,乾燥
負傷,神戸市須磨区,2020/11/10,10,晴,乾燥
負傷,神戸市垂水区,2020/11/10,15,晴,乾燥
負傷,神戸市西区,2020/11/10,8,晴,乾燥
負傷,神戸市西区,2020/11/10,15,曇,乾燥
負傷,神戸市西区,2020/11/10,7,晴,乾燥
負傷,神戸市中央区,2020/11/11,17,晴,乾燥
負傷,神戸市兵庫区,2020/11/11,16,晴,乾燥
負傷,神戸市北区,2020/11/11,21,晴,乾燥
負傷,神戸市北区,2020/11/11,14,晴,乾燥
負傷,神戸市北区,2020/11/11,18,晴,乾燥
負傷,神戸市長田区,2020/11/11,17,晴,乾燥
負傷,神戸市須磨区,2020/11/11,17,晴,乾燥
負傷,神戸市垂水区,2020/11/11,18,晴,乾燥
負傷,神戸市西区,2020/11/11,16,晴,乾燥
負傷,神戸市西区,2020/11/11,17,晴,乾燥
負傷,神戸市西区,2020/11/11,9,晴,乾燥
負傷,神戸市中央区,2020/11/12,9,晴,乾燥
負傷,神戸市中央区,2020/11/12,15,晴,乾燥
負傷,神戸市中央区,2020/11/12,17,晴,乾燥
負傷,神戸市中央区,2020/11/12,22,晴,乾燥
負傷,神戸市東灘区,2020/11/12,12,晴,乾燥
負傷,神戸市灘区,2020/11/12,13,晴,乾燥
負傷,神戸市北区,2020/11/12,10,晴,乾燥
負傷,神戸市北区,2020/11/12,15,曇,乾燥
負傷,神戸市北区,2020/11/12,15,晴,乾燥
負傷,神戸市長田区,2020/11/12,7,晴,乾燥
負傷,神戸市長田区,2020/11/12,10,晴,乾燥
負傷,神戸市長田区,2020/11/12,17,晴,乾燥
負傷,神戸市垂水区,2020/11/12,9,晴,乾燥
負傷,神戸市垂水区,2020/11/12,9,晴,乾燥
負傷,神戸市西区,2020/11/12,18,晴,乾燥
負傷,神戸市西区,2020/11/12,18,晴,乾燥
負傷,神戸市中央区,2020/11/13,8,晴,乾燥
負傷,神戸市中央区,2020/11/13,19,晴,乾燥
負傷,神戸市東灘区,2020/11/13,17,晴,乾燥
負傷,神戸市灘区,2020/11/13,6,晴,乾燥
負傷,神戸市灘区,2020/11/13,15,曇,乾燥
負傷,神戸市兵庫区,2020/11/13,9,曇,乾燥
負傷,神戸市北区,2020/11/13,6,曇,乾燥
負傷,神戸市北区,2020/11/13,17,曇,乾燥
負傷,神戸市北区,2020/11/13,14,曇,乾燥
負傷,神戸市北区,2020/11/13,19,晴,乾燥
負傷,神戸市須磨区,2020/11/13,6,曇,乾燥
負傷,神戸市垂水区,2020/11/13,6,曇,乾燥
負傷,神戸市垂水区,2020/11/13,17,晴,乾燥
負傷,神戸市中央区,2020/11/14,18,晴,乾燥
負傷,神戸市中央区,2020/11/14,8,晴,乾燥
負傷,神戸市中央区,2020/11/14,18,晴,乾燥
負傷,神戸市東灘区,2020/11/14,7,晴,乾燥
負傷,神戸市灘区,2020/11/14,15,曇,乾燥
負傷,神戸市灘区,2020/11/14,23,晴,乾燥
負傷,神戸市灘区,2020/11/14,17,晴,乾燥
負傷,神戸市兵庫区,2020/11/14,13,晴,乾燥
負傷,神戸市北区,2020/11/14,8,晴,乾燥
負傷,神戸市北区,2020/11/14,17,晴,乾燥
負傷,神戸市北区,2020/11/14,19,晴,乾燥
負傷,神戸市北区,2020/11/14,14,晴,乾燥
負傷,神戸市北区,2020/11/14,18,晴,乾燥
負傷,神戸市長田区,2020/11/14,13,晴,乾燥
負傷,神戸市長田区,2020/11/14,8,晴,乾燥
負傷,神戸市長田区,2020/11/14,17,晴,乾燥
負傷,神戸市長田区,2020/11/14,16,晴,乾燥
負傷,神戸市須磨区,2020/11/14,8,晴,乾燥
負傷,神戸市垂水区,2020/11/14,11,晴,乾燥
負傷,神戸市垂水区,2020/11/14,14,晴,乾燥
負傷,神戸市西区,2020/11/14,8,晴,乾燥
負傷,神戸市西区,2020/11/14,9,晴,乾燥
負傷,神戸市中央区,2020/11/15,9,晴,乾燥
負傷,神戸市中央区,2020/11/15,11,晴,乾燥
負傷,神戸市中央区,2020/11/15,17,晴,乾燥
負傷,神戸市中央区,2020/11/15,16,晴,乾燥
負傷,神戸市中央区,2020/11/15,16,晴,乾燥
負傷,神戸市中央区,2020/11/15,0,晴,乾燥
負傷,神戸市中央区,2020/11/15,15,晴,乾燥
負傷,神戸市灘区,2020/11/15,8,晴,乾燥
負傷,神戸市灘区,2020/11/15,13,晴,乾燥
負傷,神戸市兵庫区,2020/11/15,19,晴,乾燥
負傷,神戸市北区,2020/11/15,14,晴,乾燥
負傷,神戸市北区,2020/11/15,10,晴,乾燥
負傷,神戸市北区,2020/11/15,14,晴,乾燥
負傷,神戸市垂水区,2020/11/15,16,晴,乾燥
負傷,神戸市垂水区,2020/11/15,22,晴,乾燥
死亡,神戸市垂水区,2020/11/15,10,晴,乾燥
負傷,神戸市垂水区,2020/11/15,17,晴,乾燥
負傷,神戸市西区,2020/11/15,19,晴,乾燥
負傷,神戸市中央区,2020/11/16,10,晴,乾燥
負傷,神戸市中央区,2020/11/16,13,晴,乾燥
負傷,神戸市東灘区,2020/11/16,19,晴,乾燥
負傷,神戸市兵庫区,2020/11/16,18,晴,乾燥
負傷,神戸市北区,2020/11/16,8,晴,乾燥
負傷,神戸市北区,2020/11/16,7,晴,乾燥
負傷,神戸市北区,2020/11/16,16,晴,乾燥
負傷,神戸市北区,2020/11/16,16,晴,乾燥
負傷,神戸市長田区,2020/11/16,12,晴,乾燥
負傷,神戸市長田区,2020/11/16,15,晴,乾燥
負傷,神戸市長田区,2020/11/16,17,晴,乾燥
負傷,神戸市垂水区,2020/11/16,10,晴,乾燥
負傷,神戸市西区,2020/11/16,12,晴,乾燥
負傷,神戸市西区,2020/11/16,9,晴,乾燥
負傷,神戸市西区,2020/11/16,10,晴,乾燥
負傷,神戸市西区,2020/11/16,18,晴,乾燥
負傷,神戸市西区,2020/11/16,14,晴,乾燥
負傷,神戸市中央区,2020/11/17,19,晴,乾燥
負傷,神戸市灘区,2020/11/17,6,晴,乾燥
負傷,神戸市兵庫区,2020/11/17,9,晴,乾燥
負傷,神戸市北区,2020/11/17,9,晴,乾燥
負傷,神戸市北区,2020/11/17,17,晴,乾燥
負傷,神戸市北区,2020/11/17,8,晴,乾燥
負傷,神戸市長田区,2020/11/17,6,晴,乾燥
負傷,神戸市須磨区,2020/11/17,8,晴,乾燥
負傷,神戸市須磨区,2020/11/17,18,晴,乾燥
負傷,神戸市垂水区,2020/11/17,8,晴,乾燥
負傷,神戸市垂水区,2020/11/17,12,晴,乾燥
負傷,神戸市垂水区,2020/11/17,13,晴,乾燥
負傷,神戸市西区,2020/11/17,18,晴,乾燥
負傷,神戸市中央区,2020/11/18,14,晴,乾燥
負傷,神戸市中央区,2020/11/18,17,晴,乾燥
負傷,神戸市中央区,2020/11/18,17,晴,乾燥
負傷,神戸市中央区,2020/11/18,17,晴,乾燥
負傷,神戸市東灘区,2020/11/18,15,晴,乾燥
負傷,神戸市灘区,2020/11/18,8,晴,乾燥
負傷,神戸市兵庫区,2020/11/18,16,晴,乾燥
負傷,神戸市兵庫区,2020/11/18,17,晴,乾燥
負傷,神戸市長田区,2020/11/18,13,晴,乾燥
負傷,神戸市長田区,2020/11/18,12,晴,乾燥
負傷,神戸市須磨区,2020/11/18,9,晴,乾燥
負傷,神戸市垂水区,2020/11/18,13,晴,乾燥
負傷,神戸市垂水区,2020/11/18,17,晴,乾燥
負傷,神戸市西区,2020/11/18,17,晴,乾燥
負傷,神戸市西区,2020/11/18,8,晴,乾燥
負傷,神戸市西区,2020/11/18,13,晴,乾燥
負傷,神戸市西区,2020/11/18,10,晴,乾燥
負傷,神戸市中央区,2020/11/19,9,晴,乾燥
負傷,神戸市中央区,2020/11/19,11,晴,乾燥
負傷,神戸市東灘区,2020/11/19,12,晴,乾燥
負傷,神戸市灘区,2020/11/19,18,晴,乾燥
負傷,神戸市兵庫区,2020/11/19,17,晴,乾燥
負傷,神戸市長田区,2020/11/19,8,晴,乾燥
負傷,神戸市長田区,2020/11/19,15,晴,乾燥
負傷,神戸市須磨区,2020/11/19,7,晴,乾燥
負傷,神戸市須磨区,2020/11/19,19,晴,乾燥
負傷,神戸市須磨区,2020/11/19,11,晴,乾燥
負傷,神戸市西区,2020/11/19,7,晴,乾燥
負傷,神戸市西区,2020/11/19,6,晴,乾燥
負傷,神戸市西区,2020/11/19,16,晴,乾燥
負傷,神戸市西区,2020/11/19,18,晴,乾燥
負傷,神戸市西区,2020/11/19,7,晴,乾燥
負傷,神戸市中央区,2020/11/20,23,晴,乾燥
負傷,神戸市中央区,2020/11/20,5,雨,湿潤
負傷,神戸市中央区,2020/11/20,14,晴,乾燥
負傷,神戸市中央区,2020/11/20,10,曇,乾燥
負傷,神戸市中央区,2020/11/20,22,晴,乾燥
負傷,神戸市東灘区,2020/11/20,13,曇,乾燥
負傷,神戸市東灘区,2020/11/20,13,曇,乾燥
負傷,神戸市兵庫区,2020/11/20,7,雨,湿潤
負傷,神戸市北区,2020/11/20,3,雨,湿潤
死亡,神戸市北区,2020/11/20,17,晴,乾燥
負傷,神戸市垂水区,2020/11/20,7,雨,湿潤
負傷,神戸市垂水区,2020/11/20,11,曇,乾燥
負傷,神戸市中央区,2020/11/21,23,晴,乾燥
負傷,神戸市中央区,2020/11/21,16,晴,乾燥
負傷,神戸市中央区,2020/11/21,17,晴,乾燥
負傷,神戸市北区,2020/11/21,19,曇,乾燥
負傷,神戸市須磨区,2020/11/21,16,晴,乾燥
負傷,神戸市須磨区,2020/11/21,16,晴,乾燥
負傷,神戸市須磨区,2020/11/21,18,晴,乾燥
負傷,神戸市西区,2020/11/21,9,晴,乾燥
負傷,神戸市中央区,2020/11/22,9,晴,乾燥
負傷,神戸市中央区,2020/11/22,17,晴,乾燥
負傷,神戸市東灘区,2020/11/22,8,曇,乾燥
負傷,神戸市兵庫区,2020/11/22,16,晴,乾燥
負傷,神戸市北区,2020/11/22,17,雨,湿潤
負傷,神戸市長田区,2020/11/22,9,晴,乾燥
負傷,神戸市長田区,2020/11/22,9,晴,乾燥
負傷,神戸市須磨区,2020/11/22,12,晴,乾燥
負傷,神戸市西区,2020/11/22,12,晴,乾燥
負傷,神戸市西区,2020/11/22,13,晴,乾燥
負傷,神戸市西区,2020/11/22,18,雨,湿潤
負傷,神戸市中央区,2020/11/23,16,晴,乾燥
負傷,神戸市中央区,2020/11/23,0,曇,乾燥
負傷,神戸市東灘区,2020/11/23,17,晴,乾燥
負傷,神戸市北区,2020/11/23,17,雨,湿潤
負傷,神戸市長田区,2020/11/23,9,晴,乾燥
負傷,神戸市長田区,2020/11/23,18,晴,乾燥
負傷,神戸市須磨区,2020/11/23,11,晴,乾燥
負傷,神戸市西区,2020/11/23,7,晴,乾燥
負傷,神戸市西区,2020/11/23,12,晴,乾燥
負傷,神戸市中央区,2020/11/24,16,晴,乾燥
負傷,神戸市中央区,2020/11/24,14,晴,乾燥
負傷,神戸市中央区,2020/11/24,18,晴,乾燥
負傷,神戸市灘区,2020/11/24,7,晴,乾燥
負傷,神戸市灘区,2020/11/24,9,晴,乾燥
負傷,神戸市北区,2020/11/24,15,晴,乾燥
負傷,神戸市長田区,2020/11/24,19,晴,乾燥
負傷,神戸市須磨区,2020/11/24,4,晴,乾燥
負傷,神戸市須磨区,2020/11/24,17,晴,乾燥
負傷,神戸市須磨区,2020/11/24,11,晴,乾燥
負傷,神戸市垂水区,2020/11/24,13,晴,乾燥
負傷,神戸市垂水区,2020/11/24,17,晴,乾燥
負傷,神戸市垂水区,2020/11/24,17,晴,乾燥
負傷,神戸市垂水区,2020/11/24,8,晴,乾燥
負傷,神戸市西区,2020/11/24,10,晴,乾燥
