accident,where,year,date,,time,whether,state
負傷,神戸市西区,2017,0713,20170713,8,晴,乾燥
負傷,神戸市西区,2017,0801,20170801,10,晴,乾燥
負傷,神戸市西区,2017,0801,20170801,11,晴,乾燥
負傷,神戸市西区,2017,0801,20170801,13,雨,湿潤
負傷,神戸市西区,2017,0801,20170801,8,晴,乾燥
負傷,神戸市西区,2017,0801,20170801,11,晴,乾燥
負傷,神戸市西区,2017,0801,20170801,18,晴,乾燥
負傷,神戸市西区,2017,0729,20170729,12,晴,乾燥
負傷,神戸市西区,2017,0802,20170802,9,晴,乾燥
負傷,神戸市西区,2017,0802,20170802,7,晴,乾燥
負傷,神戸市西区,2017,0802,20170802,15,晴,乾燥
負傷,神戸市西区,2017,0803,20170803,8,晴,乾燥
負傷,神戸市西区,2017,0803,20170803,11,晴,乾燥
負傷,神戸市西区,2017,0803,20170803,13,晴,乾燥
負傷,神戸市西区,2017,0803,20170803,18,晴,乾燥
負傷,神戸市西区,2017,0803,20170803,21,晴,乾燥
負傷,神戸市西区,2017,0804,20170804,17,曇,湿潤
負傷,神戸市西区,2017,0805,20170805,9,晴,乾燥
負傷,神戸市西区,2017,0731,20170731,12,晴,乾燥
負傷,神戸市西区,2017,0807,20170807,10,雨,湿潤
負傷,神戸市西区,2017,0807,20170807,14,雨,湿潤
負傷,神戸市西区,2017,0807,20170807,7,雨,湿潤
負傷,神戸市西区,2017,0727,20170727,17,晴,乾燥
負傷,神戸市西区,2017,0808,20170808,11,晴,乾燥
負傷,神戸市西区,2017,0808,20170808,17,晴,乾燥
負傷,神戸市西区,2017,0809,20170809,9,晴,乾燥
負傷,神戸市西区,2017,0809,20170809,10,晴,乾燥
負傷,神戸市西区,2017,0809,20170809,14,晴,乾燥
負傷,神戸市西区,2017,0809,20170809,19,晴,乾燥
負傷,神戸市西区,2017,0810,20170810,9,晴,乾燥
負傷,神戸市西区,2017,0810,20170810,10,晴,乾燥
負傷,神戸市西区,2017,0810,20170810,14,晴,乾燥
負傷,神戸市西区,2017,0810,20170810,17,曇,乾燥
負傷,神戸市西区,2017,0811,20170811,8,曇,乾燥
負傷,神戸市西区,2017,0811,20170811,16,晴,乾燥
負傷,神戸市西区,2017,0812,20170812,11,晴,乾燥
負傷,神戸市西区,2017,0812,20170812,13,晴,乾燥
負傷,神戸市西区,2017,0813,20170813,9,晴,乾燥
負傷,神戸市西区,2017,0813,20170813,13,晴,乾燥
負傷,神戸市西区,2017,0728,20170728,21,晴,乾燥
負傷,神戸市西区,2017,0720,20170720,19,晴,乾燥
負傷,神戸市西区,2017,0726,20170726,19,晴,乾燥
負傷,神戸市西区,2017,0613,20170613,18,晴,乾燥
負傷,神戸市西区,2017,0814,20170814,12,曇,乾燥
負傷,神戸市西区,2017,0810,20170810,16,晴,乾燥
負傷,神戸市西区,2017,0814,20170814,21,晴,乾燥
負傷,神戸市西区,2017,0814,20170814,19,晴,乾燥
負傷,神戸市西区,2017,0815,20170815,20,晴,乾燥
負傷,神戸市西区,2017,0815,20170815,21,晴,乾燥
負傷,神戸市西区,2017,0816,20170816,11,晴,乾燥
負傷,神戸市西区,2017,0817,20170817,10,晴,乾燥
負傷,神戸市西区,2017,0817,20170817,18,晴,乾燥
負傷,神戸市西区,2017,0818,20170818,5,曇,乾燥
負傷,神戸市西区,2017,0811,20170811,20,晴,乾燥
負傷,神戸市西区,2017,0818,20170818,11,晴,乾燥
負傷,神戸市西区,2017,0819,20170819,19,晴,乾燥
負傷,神戸市西区,2017,0819,20170819,17,晴,乾燥
負傷,神戸市西区,2017,0820,20170820,16,晴,乾燥
負傷,神戸市西区,2017,0821,20170821,8,晴,乾燥
負傷,神戸市西区,2017,0821,20170821,15,晴,乾燥
負傷,神戸市西区,2017,0821,20170821,20,晴,乾燥
負傷,神戸市西区,2017,0822,20170822,9,曇,乾燥
負傷,神戸市西区,2017,0821,20170821,12,晴,乾燥
負傷,神戸市西区,2017,0823,20170823,6,晴,乾燥
負傷,神戸市西区,2017,0815,20170815,9,晴,乾燥
負傷,神戸市西区,2017,0824,20170824,7,晴,乾燥
負傷,神戸市西区,2017,0824,20170824,8,晴,乾燥
負傷,神戸市西区,2017,0824,20170824,10,晴,乾燥
負傷,神戸市西区,2017,0814,20170814,21,晴,乾燥
負傷,神戸市西区,2017,0817,20170817,16,晴,乾燥
負傷,神戸市西区,2017,0824,20170824,18,晴,乾燥
負傷,神戸市西区,2017,0824,20170824,18,晴,乾燥
負傷,神戸市西区,2017,0825,20170825,17,晴,乾燥
負傷,神戸市西区,2017,0825,20170825,14,晴,乾燥
負傷,神戸市西区,2017,0825,20170825,18,晴,乾燥
負傷,神戸市西区,2017,0827,20170827,8,晴,乾燥
負傷,神戸市西区,2017,0827,20170827,11,晴,乾燥
負傷,神戸市西区,2017,0827,20170827,13,晴,乾燥
負傷,神戸市西区,2017,0828,20170828,8,曇,乾燥
負傷,神戸市西区,2017,0828,20170828,12,曇,乾燥
負傷,神戸市西区,2017,0828,20170828,9,曇,乾燥
負傷,神戸市西区,2017,0828,20170828,16,曇,乾燥
負傷,神戸市西区,2017,0811,20170811,17,晴,乾燥
負傷,神戸市西区,2017,0823,20170823,18,晴,乾燥
負傷,神戸市西区,2017,0829,20170829,7,晴,乾燥
負傷,神戸市西区,2017,0830,20170830,20,晴,乾燥
負傷,神戸市西区,2017,0831,20170831,7,晴,乾燥
負傷,神戸市西区,2017,0830,20170830,18,晴,乾燥
負傷,神戸市西区,2017,0831,20170831,14,晴,湿潤
負傷,神戸市西区,2017,0901,20170901,11,晴,乾燥
負傷,神戸市西区,2017,0901,20170901,10,晴,乾燥
負傷,神戸市西区,2017,0901,20170901,12,晴,乾燥
負傷,神戸市西区,2017,0901,20170901,15,晴,乾燥
負傷,神戸市西区,2017,0902,20170902,15,晴,乾燥
負傷,神戸市西区,2017,0902,20170902,19,晴,乾燥
負傷,神戸市西区,2017,0815,20170815,10,晴,乾燥
負傷,神戸市西区,2017,0903,20170903,20,晴,乾燥
負傷,神戸市西区,2017,0718,20170718,11,曇,乾燥
負傷,神戸市西区,2017,0904,20170904,10,晴,乾燥
負傷,神戸市西区,2017,0904,20170904,20,晴,乾燥
負傷,神戸市西区,2017,0904,20170904,19,晴,乾燥
負傷,神戸市西区,2017,0823,20170823,19,晴,乾燥
負傷,神戸市西区,2017,0806,20170806,21,晴,乾燥
負傷,神戸市西区,2017,0801,20170801,6,晴,乾燥
負傷,神戸市西区,2017,0905,20170905,14,曇,乾燥
負傷,神戸市西区,2017,0830,20170830,19,晴,乾燥
負傷,神戸市西区,2017,0906,20170906,2,曇,乾燥
負傷,神戸市西区,2017,0905,20170905,15,晴,乾燥
負傷,神戸市西区,2017,0907,20170907,8,雨,湿潤
負傷,神戸市西区,2017,0907,20170907,8,雨,湿潤
負傷,神戸市西区,2017,0907,20170907,14,雨,湿潤
負傷,神戸市西区,2017,0907,20170907,19,雨,湿潤
負傷,神戸市西区,2017,0907,20170907,22,雨,湿潤
負傷,神戸市西区,2017,0907,20170907,20,雨,湿潤
負傷,神戸市西区,2017,0908,20170908,12,晴,乾燥
負傷,神戸市西区,2017,0908,20170908,11,晴,乾燥
負傷,神戸市西区,2017,0908,20170908,16,晴,乾燥
負傷,神戸市西区,2017,0909,20170909,13,晴,乾燥
負傷,神戸市西区,2017,0910,20170910,8,晴,乾燥
負傷,神戸市西区,2017,0911,20170911,7,晴,乾燥
負傷,神戸市西区,2017,0911,20170911,7,晴,乾燥
負傷,神戸市西区,2017,0911,20170911,15,曇,乾燥
負傷,神戸市西区,2017,0911,20170911,18,雨,湿潤
負傷,神戸市西区,2017,0912,20170912,8,雨,湿潤
負傷,神戸市西区,2017,0912,20170912,17,晴,乾燥
負傷,神戸市西区,2017,0912,20170912,16,晴,乾燥
負傷,神戸市西区,2017,0912,20170912,21,晴,乾燥
負傷,神戸市西区,2017,0913,20170913,8,晴,乾燥
負傷,神戸市西区,2017,0825,20170825,8,晴,乾燥
負傷,神戸市西区,2017,0906,20170906,16,晴,乾燥
負傷,神戸市西区,2017,0914,20170914,10,晴,乾燥
負傷,神戸市西区,2017,0914,20170914,10,晴,乾燥
負傷,神戸市西区,2017,0914,20170914,17,晴,乾燥
負傷,神戸市西区,2017,0914,20170914,22,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,4,晴,乾燥
負傷,神戸市西区,2017,0911,20170911,18,雨,湿潤
負傷,神戸市西区,2017,0813,20170813,9,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,19,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,16,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,21,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,17,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,19,晴,乾燥
負傷,神戸市西区,2017,0915,20170915,17,曇,乾燥
負傷,神戸市西区,2017,0915,20170915,21,曇,乾燥
負傷,神戸市西区,2017,0916,20170916,13,雨,湿潤
負傷,神戸市西区,2017,0830,20170830,19,晴,乾燥
負傷,神戸市西区,2017,0917,20170917,10,晴,乾燥
負傷,神戸市西区,2017,0917,20170917,13,晴,乾燥
負傷,神戸市西区,2017,0918,20170918,20,晴,乾燥
負傷,神戸市西区,2017,0828,20170828,7,晴,乾燥
負傷,神戸市西区,2017,0919,20170919,10,晴,乾燥
負傷,神戸市西区,2017,0918,20170918,17,晴,乾燥
負傷,神戸市西区,2017,0919,20170919,8,晴,乾燥
負傷,神戸市西区,2017,0919,20170919,8,晴,乾燥
負傷,神戸市西区,2017,0919,20170919,9,晴,乾燥
負傷,神戸市西区,2017,0920,20170920,9,曇,乾燥
負傷,神戸市西区,2017,0916,20170916,18,雨,湿潤
負傷,神戸市西区,2017,0920,20170920,14,晴,乾燥
負傷,神戸市西区,2017,0920,20170920,17,曇,乾燥
負傷,神戸市西区,2017,0920,20170920,19,晴,乾燥
負傷,神戸市西区,2017,0921,20170921,8,晴,乾燥
負傷,神戸市西区,2017,0921,20170921,9,晴,乾燥
負傷,神戸市西区,2017,0922,20170922,7,曇,乾燥
負傷,神戸市西区,2017,0922,20170922,13,雨,湿潤
負傷,神戸市西区,2017,0922,20170922,14,雨,湿潤
負傷,神戸市西区,2017,0923,20170923,8,晴,乾燥
負傷,神戸市西区,2017,0909,20170909,8,晴,乾燥
負傷,神戸市西区,2017,0924,20170924,12,曇,乾燥
負傷,神戸市西区,2017,0924,20170924,11,晴,乾燥
負傷,神戸市西区,2017,0925,20170925,7,晴,乾燥
負傷,神戸市西区,2017,0925,20170925,16,晴,乾燥
負傷,神戸市西区,2017,0925,20170925,20,晴,乾燥
負傷,神戸市西区,2017,0926,20170926,6,晴,乾燥
負傷,神戸市西区,2017,0926,20170926,8,晴,乾燥
負傷,神戸市西区,2017,0926,20170926,11,晴,乾燥
負傷,神戸市西区,2017,0926,20170926,15,晴,乾燥
負傷,神戸市西区,2017,0927,20170927,3,晴,乾燥
負傷,神戸市西区,2017,0916,20170916,8,雨,湿潤
負傷,神戸市西区,2017,0918,20170918,6,晴,乾燥
負傷,神戸市西区,2017,0927,20170927,6,晴,乾燥
負傷,神戸市西区,2017,0927,20170927,8,曇,乾燥
負傷,神戸市西区,2017,0927,20170927,16,雨,湿潤
負傷,神戸市西区,2017,0927,20170927,21,雨,湿潤
負傷,神戸市西区,2017,0923,20170923,11,晴,乾燥
負傷,神戸市西区,2017,0928,20170928,18,晴,乾燥
負傷,神戸市西区,2017,0929,20170929,17,晴,乾燥
負傷,神戸市西区,2017,0929,20170929,17,晴,乾燥
負傷,神戸市西区,2017,0929,20170929,13,晴,乾燥
負傷,神戸市西区,2017,0906,20170906,8,曇,乾燥
負傷,神戸市西区,2017,0930,20170930,12,晴,乾燥
負傷,神戸市西区,2017,0923,20170923,11,曇,乾燥
負傷,神戸市西区,2017,0717,20170717,17,晴,乾燥
負傷,神戸市西区,2017,0930,20170930,18,晴,乾燥
負傷,神戸市西区,2017,1001,20171001,11,晴,乾燥
負傷,神戸市西区,2017,1002,20171002,9,雨,湿潤
負傷,神戸市西区,2017,1002,20171002,8,雨,湿潤
負傷,神戸市西区,2017,1002,20171002,13,雨,湿潤
負傷,神戸市西区,2017,1002,20171002,14,雨,湿潤
負傷,神戸市西区,2017,1002,20171002,8,雨,湿潤
負傷,神戸市西区,2017,1002,20171002,18,雨,湿潤
負傷,神戸市西区,2017,1003,20171003,7,曇,湿潤
負傷,神戸市西区,2017,0909,20170909,14,晴,乾燥
負傷,神戸市西区,2017,1003,20171003,8,曇,湿潤
負傷,神戸市西区,2017,0927,20170927,20,曇,乾燥
負傷,神戸市西区,2017,1001,20171001,8,晴,乾燥
負傷,神戸市西区,2017,1004,20171004,9,晴,乾燥
負傷,神戸市西区,2017,1004,20171004,9,晴,乾燥
負傷,神戸市西区,2017,1004,20171004,11,晴,乾燥
負傷,神戸市西区,2017,0930,20170930,16,晴,乾燥
負傷,神戸市西区,2017,1004,20171004,19,晴,乾燥
負傷,神戸市西区,2017,1004,20171004,19,晴,乾燥
負傷,神戸市西区,2017,1004,20171004,20,晴,乾燥
負傷,神戸市西区,2017,1005,20171005,8,晴,乾燥
負傷,神戸市西区,2017,1001,20171001,15,晴,乾燥
負傷,神戸市西区,2017,1005,20171005,17,晴,乾燥
負傷,神戸市西区,2017,1003,20171003,10,曇,乾燥
負傷,神戸市西区,2017,0927,20170927,9,晴,乾燥
負傷,神戸市西区,2017,1006,20171006,12,雨,湿潤
負傷,神戸市西区,2017,1007,20171007,12,雨,湿潤
負傷,神戸市西区,2017,1007,20171007,9,曇,乾燥
負傷,神戸市西区,2017,1007,20171007,19,晴,乾燥
負傷,神戸市西区,2017,1008,20171008,17,晴,乾燥
負傷,神戸市西区,2017,1008,20171008,14,晴,乾燥
負傷,神戸市西区,2017,1009,20171009,12,晴,乾燥
負傷,神戸市西区,2017,1009,20171009,15,晴,乾燥
負傷,神戸市西区,2017,1009,20171009,16,晴,乾燥
負傷,神戸市西区,2017,1010,20171010,7,晴,乾燥
負傷,神戸市西区,2017,1010,20171010,14,晴,乾燥
負傷,神戸市西区,2017,1010,20171010,14,晴,乾燥
負傷,神戸市西区,2017,1010,20171010,14,晴,乾燥
負傷,神戸市西区,2017,1010,20171010,15,晴,乾燥
負傷,神戸市西区,2017,1011,20171011,19,晴,乾燥
負傷,神戸市西区,2017,1012,20171012,8,晴,乾燥
負傷,神戸市西区,2017,1012,20171012,7,晴,乾燥
負傷,神戸市西区,2017,1012,20171012,8,曇,乾燥
負傷,神戸市西区,2017,1006,20171006,16,雨,湿潤
負傷,神戸市西区,2017,1012,20171012,12,曇,乾燥
負傷,神戸市西区,2017,1012,20171012,15,晴,乾燥
負傷,神戸市西区,2017,1013,20171013,13,曇,乾燥
負傷,神戸市西区,2017,1013,20171013,17,雨,湿潤
負傷,神戸市西区,2017,1013,20171013,17,曇,乾燥
負傷,神戸市西区,2017,1014,20171014,7,曇,乾燥
負傷,神戸市西区,2017,1014,20171014,17,晴,乾燥
負傷,神戸市西区,2017,1009,20171009,7,晴,乾燥
負傷,神戸市西区,2017,0929,20170929,19,晴,乾燥
負傷,神戸市西区,2017,1011,20171011,8,晴,乾燥
負傷,神戸市西区,2017,1016,20171016,13,雨,湿潤
負傷,神戸市西区,2017,1016,20171016,16,雨,湿潤
負傷,神戸市西区,2017,1016,20171016,18,雨,湿潤
負傷,神戸市西区,2017,1017,20171017,9,雨,湿潤
負傷,神戸市西区,2017,1004,20171004,18,晴,乾燥
負傷,神戸市西区,2017,1011,20171011,7,晴,乾燥
負傷,神戸市西区,2017,1017,20171017,13,曇,乾燥
負傷,神戸市西区,2017,1017,20171017,18,曇,乾燥
負傷,神戸市西区,2017,1013,20171013,11,雨,湿潤
負傷,神戸市西区,2017,1019,20171019,7,雨,湿潤
負傷,神戸市西区,2017,1019,20171019,13,曇,乾燥
負傷,神戸市西区,2017,1019,20171019,18,曇,乾燥
負傷,神戸市西区,2017,1020,20171020,9,曇,乾燥
負傷,神戸市西区,2017,1020,20171020,13,曇,乾燥
負傷,神戸市西区,2017,1012,20171012,11,曇,乾燥
負傷,神戸市西区,2017,1020,20171020,20,曇,乾燥
負傷,神戸市西区,2017,1020,20171020,21,曇,乾燥
負傷,神戸市西区,2017,1017,20171017,6,雨,湿潤
負傷,神戸市西区,2017,1021,20171021,7,曇,乾燥
負傷,神戸市西区,2017,1021,20171021,11,雨,湿潤
負傷,神戸市西区,2017,1021,20171021,12,雨,湿潤
負傷,神戸市西区,2017,1021,20171021,18,雨,湿潤
負傷,神戸市西区,2017,1020,20171020,10,雨,湿潤
負傷,神戸市西区,2017,1022,20171022,4,雨,湿潤
負傷,神戸市西区,2017,1022,20171022,8,晴,乾燥
負傷,神戸市西区,2017,0624,20170624,21,雨,湿潤
負傷,神戸市西区,2017,1023,20171023,7,晴,乾燥
負傷,神戸市西区,2017,1017,20171017,7,雨,湿潤
負傷,神戸市西区,2017,1023,20171023,14,曇,乾燥
負傷,神戸市西区,2017,0918,20170918,9,晴,乾燥
負傷,神戸市西区,2017,1024,20171024,7,晴,乾燥
負傷,神戸市西区,2017,1024,20171024,13,曇,乾燥
負傷,神戸市西区,2017,1024,20171024,11,晴,乾燥
負傷,神戸市西区,2017,1024,20171024,14,晴,乾燥
負傷,神戸市西区,2017,1024,20171024,18,晴,乾燥
負傷,神戸市西区,2017,1024,20171024,17,曇,乾燥
負傷,神戸市西区,2017,1024,20171024,18,曇,乾燥
負傷,神戸市西区,2017,1019,20171019,8,晴,湿潤
負傷,神戸市西区,2017,1026,20171026,9,晴,乾燥
負傷,神戸市西区,2017,1026,20171026,12,晴,乾燥
負傷,神戸市西区,2017,1026,20171026,13,晴,乾燥
負傷,神戸市西区,2017,1025,20171025,18,晴,乾燥
負傷,神戸市西区,2017,1026,20171026,16,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,7,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,19,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,17,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,14,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,12,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,21,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,15,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,17,晴,乾燥
負傷,神戸市西区,2017,1028,20171028,7,雨,湿潤
負傷,神戸市西区,2017,1028,20171028,10,雨,湿潤
負傷,神戸市西区,2017,1028,20171028,22,雨,湿潤
負傷,神戸市西区,2017,1028,20171028,19,雨,湿潤
負傷,神戸市西区,2017,1029,20171029,7,雨,湿潤
負傷,神戸市西区,2017,1030,20171030,11,晴,乾燥
死亡,神戸市西区,2017,1030,20171030,18,曇,乾燥
負傷,神戸市西区,2017,1030,20171030,17,晴,乾燥
負傷,神戸市西区,2017,1015,20171015,15,雨,湿潤
負傷,神戸市西区,2017,1030,20171030,17,晴,乾燥
負傷,神戸市西区,2017,1008,20171008,8,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,6,晴,乾燥
負傷,神戸市西区,2017,1031,20171031,16,晴,乾燥
負傷,神戸市西区,2017,1101,20171101,13,晴,乾燥
負傷,神戸市西区,2017,1031,20171031,18,晴,乾燥
負傷,神戸市西区,2017,1101,20171101,22,晴,乾燥
負傷,神戸市西区,2017,1024,20171024,8,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,7,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,7,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,8,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,22,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,9,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,19,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,23,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,19,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,17,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,21,晴,乾燥
負傷,神戸市西区,2017,1102,20171102,17,晴,乾燥
負傷,神戸市西区,2017,1103,20171103,16,曇,乾燥
負傷,神戸市西区,2017,1103,20171103,14,晴,乾燥
負傷,神戸市西区,2017,1104,20171104,16,曇,乾燥
負傷,神戸市西区,2017,1104,20171104,14,晴,乾燥
負傷,神戸市西区,2017,1104,20171104,17,晴,乾燥
負傷,神戸市西区,2017,1105,20171105,9,晴,乾燥
負傷,神戸市西区,2017,1105,20171105,11,晴,乾燥
負傷,神戸市西区,2017,1105,20171105,10,晴,乾燥
負傷,神戸市西区,2017,1105,20171105,17,晴,乾燥
負傷,神戸市西区,2017,1105,20171105,13,晴,乾燥
負傷,神戸市西区,2017,1106,20171106,6,晴,乾燥
負傷,神戸市西区,2017,1106,20171106,19,晴,乾燥
負傷,神戸市西区,2017,1107,20171107,7,晴,乾燥
負傷,神戸市西区,2017,1107,20171107,7,晴,乾燥
負傷,神戸市西区,2017,1107,20171107,11,晴,乾燥
負傷,神戸市西区,2017,1107,20171107,16,晴,乾燥
負傷,神戸市西区,2017,1107,20171107,16,晴,乾燥
負傷,神戸市西区,2017,1027,20171027,7,晴,乾燥
負傷,神戸市西区,2017,1108,20171108,8,雨,湿潤
負傷,神戸市西区,2017,1108,20171108,12,晴,乾燥
負傷,神戸市西区,2017,1108,20171108,17,曇,湿潤
負傷,神戸市西区,2017,1108,20171108,19,曇,湿潤
負傷,神戸市西区,2017,1108,20171108,11,曇,湿潤
負傷,神戸市西区,2017,1108,20171108,17,曇,乾燥
負傷,神戸市西区,2017,1030,20171030,18,晴,乾燥
負傷,神戸市西区,2017,1013,20171013,17,晴,乾燥
負傷,神戸市西区,2017,1025,20171025,15,晴,乾燥
負傷,神戸市西区,2017,1109,20171109,12,晴,乾燥
負傷,神戸市西区,2017,1109,20171109,16,晴,乾燥
負傷,神戸市西区,2017,1109,20171109,12,晴,乾燥
負傷,神戸市西区,2017,1110,20171110,8,晴,乾燥
負傷,神戸市西区,2017,1110,20171110,7,晴,乾燥
負傷,神戸市西区,2017,1110,20171110,19,晴,乾燥
負傷,神戸市西区,2017,1110,20171110,17,晴,乾燥
負傷,神戸市西区,2017,1110,20171110,17,晴,乾燥
負傷,神戸市西区,2017,1110,20171110,19,晴,乾燥
負傷,神戸市西区,2017,1111,20171111,15,晴,乾燥
負傷,神戸市西区,2017,1111,20171111,16,曇,乾燥
負傷,神戸市西区,2017,1106,20171106,14,晴,乾燥
負傷,神戸市西区,2017,1112,20171112,14,晴,乾燥
負傷,神戸市西区,2017,1112,20171112,17,晴,乾燥
負傷,神戸市西区,2017,1112,20171112,18,晴,乾燥
負傷,神戸市西区,2017,1112,20171112,22,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,7,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,7,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,6,晴,湿潤
負傷,神戸市西区,2017,1113,20171113,11,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,17,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,17,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,16,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,22,晴,乾燥
負傷,神戸市西区,2017,1114,20171114,8,雨,湿潤
負傷,神戸市西区,2017,1114,20171114,17,曇,湿潤
負傷,神戸市西区,2017,1114,20171114,19,曇,湿潤
負傷,神戸市西区,2017,1114,20171114,17,曇,湿潤
負傷,神戸市西区,2017,1114,20171114,19,曇,湿潤
負傷,神戸市西区,2017,1111,20171111,12,曇,乾燥
負傷,神戸市西区,2017,1115,20171115,8,晴,乾燥
負傷,神戸市西区,2017,1116,20171116,9,晴,乾燥
負傷,神戸市西区,2017,1111,20171111,17,晴,乾燥
負傷,神戸市西区,2017,1116,20171116,17,晴,乾燥
負傷,神戸市西区,2017,1116,20171116,19,晴,乾燥
負傷,神戸市西区,2017,1113,20171113,19,晴,乾燥
負傷,神戸市西区,2017,1117,20171117,7,晴,乾燥
負傷,神戸市西区,2017,1116,20171116,15,晴,乾燥
負傷,神戸市西区,2017,1117,20171117,15,晴,乾燥
負傷,神戸市西区,2017,1114,20171114,4,雨,湿潤
負傷,神戸市西区,2017,1118,20171118,12,曇,乾燥
負傷,神戸市西区,2017,1119,20171119,9,晴,乾燥
負傷,神戸市西区,2017,1119,20171119,8,晴,乾燥
負傷,神戸市西区,2017,1119,20171119,7,晴,乾燥
負傷,神戸市西区,2017,1120,20171120,9,曇,乾燥
負傷,神戸市西区,2017,1120,20171120,8,晴,乾燥
負傷,神戸市西区,2017,1120,20171120,9,曇,乾燥
負傷,神戸市西区,2017,1121,20171121,7,晴,乾燥
負傷,神戸市西区,2017,1121,20171121,12,晴,乾燥
負傷,神戸市西区,2017,1121,20171121,18,晴,乾燥
負傷,神戸市西区,2017,1121,20171121,19,晴,乾燥
負傷,神戸市西区,2017,1121,20171121,18,晴,乾燥
負傷,神戸市西区,2017,1122,20171122,7,晴,乾燥
負傷,神戸市西区,2017,1122,20171122,14,曇,乾燥
負傷,神戸市西区,2017,1122,20171122,17,雨,湿潤
負傷,神戸市西区,2017,1122,20171122,18,雨,湿潤
負傷,神戸市西区,2017,1122,20171122,19,雨,湿潤
負傷,神戸市西区,2017,1122,20171122,17,雨,湿潤
負傷,神戸市西区,2017,1118,20171118,18,晴,乾燥
負傷,神戸市西区,2017,1123,20171123,5,曇,乾燥
負傷,神戸市西区,2017,1123,20171123,11,晴,乾燥
負傷,神戸市西区,2017,1123,20171123,11,晴,乾燥
負傷,神戸市西区,2017,1123,20171123,15,晴,乾燥
負傷,神戸市西区,2017,1123,20171123,17,晴,乾燥
負傷,神戸市西区,2017,1123,20171123,18,晴,乾燥
負傷,神戸市西区,2017,1124,20171124,6,晴,乾燥
負傷,神戸市西区,2017,1124,20171124,15,晴,乾燥
負傷,神戸市西区,2017,1124,20171124,18,晴,乾燥
負傷,神戸市西区,2017,1124,20171124,18,晴,乾燥
負傷,神戸市西区,2017,1124,20171124,17,晴,乾燥
負傷,神戸市西区,2017,1125,20171125,6,晴,乾燥
負傷,神戸市西区,2017,1125,20171125,17,晴,乾燥
負傷,神戸市西区,2017,1126,20171126,17,晴,乾燥
負傷,神戸市西区,2017,1126,20171126,15,曇,乾燥
負傷,神戸市西区,2017,1127,20171127,8,雨,湿潤
負傷,神戸市西区,2017,1127,20171127,8,晴,乾燥
負傷,神戸市西区,2017,1127,20171127,16,晴,乾燥
負傷,神戸市西区,2017,1128,20171128,6,曇,乾燥
負傷,神戸市西区,2017,1128,20171128,14,晴,乾燥
負傷,神戸市西区,2017,1128,20171128,20,曇,乾燥
負傷,神戸市西区,2017,1117,20171117,8,晴,乾燥
負傷,神戸市西区,2017,1129,20171129,8,雨,湿潤
負傷,神戸市西区,2017,1129,20171129,18,曇,湿潤
負傷,神戸市西区,2017,1129,20171129,18,雨,湿潤
負傷,神戸市西区,2017,1129,20171129,6,曇,湿潤
負傷,神戸市西区,2017,1019,20171019,13,曇,乾燥
負傷,神戸市西区,2017,1130,20171130,19,晴,乾燥
負傷,神戸市西区,2017,1130,20171130,18,曇,乾燥
負傷,神戸市西区,2017,1130,20171130,19,曇,乾燥
負傷,神戸市西区,2017,1201,20171201,8,晴,乾燥
負傷,神戸市西区,2017,1202,20171202,11,晴,乾燥
負傷,神戸市西区,2017,1201,20171201,23,晴,乾燥
負傷,神戸市西区,2017,1202,20171202,15,晴,乾燥
負傷,神戸市西区,2017,1203,20171203,14,晴,乾燥
負傷,神戸市西区,2017,1204,20171204,7,晴,乾燥
負傷,神戸市西区,2017,1204,20171204,7,曇,乾燥
負傷,神戸市西区,2017,1205,20171205,7,晴,乾燥
負傷,神戸市西区,2017,1205,20171205,12,曇,乾燥
負傷,神戸市西区,2017,1205,20171205,12,晴,乾燥
